file	merge	types	tokens	TTR	H	Hcross	R
qvi-x-bible.txt.clean.txt	0	54	174561	0.00030934744874284634	4.196014941536557	9.342890576206083	0.27087802499021485
qvi-x-bible.txt.clean.txt	1	55	168594	0.00032622750513066896	4.2456943662412945	9.255729295469408	0.2656235597468355
qvi-x-bible.txt.clean.txt	2	56	164223	0.00034099973816091535	4.290854909633906	9.191170026747875	0.2611343774880538
qvi-x-bible.txt.clean.txt	3	57	159902	0.0003564683368563245	4.385130673694958	9.107892388535744	0.24820617857597305
qvi-x-bible.txt.clean.txt	4	58	155656	0.00037261653903479465	4.461641175968468	9.025779018002941	0.23836537201478147
qvi-x-bible.txt.clean.txt	5	59	151828	0.0003885976236267355	4.575856328194018	8.940999268098292	0.22214278687359523
qvi-x-bible.txt.clean.txt	6	60	148080	0.0004051863857374392	4.664524309922055	8.867342258178471	0.21032491893621685
qvi-x-bible.txt.clean.txt	7	61	144996	0.0004207012607244338	4.700645700091523	8.840941686239375	0.207409562666089
qvi-x-bible.txt.clean.txt	8	62	142424	0.0004353198899061956	4.736127996145238	8.793376290168695	0.2045730860631454
qvi-x-bible.txt.clean.txt	9	63	139905	0.00045030556449018975	4.8062632890703405	8.736672485000522	0.19591129232975646
qvi-x-bible.txt.clean.txt	10	64	137627	0.0004650250314255197	4.856517348496638	8.693868136102301	0.190580441917227
qvi-x-bible.txt.clean.txt	11	65	135512	0.00047966231772831924	4.910911818095927	8.645249870296125	0.1845546518311395
qvi-x-bible.txt.clean.txt	12	66	133417	0.0004946895822871149	4.967509619315593	8.598621030576416	0.17816252196293902
qvi-x-bible.txt.clean.txt	13	67	131395	0.0005099128581757296	5.022105175666425	8.555750447113416	0.17210165924259413
qvi-x-bible.txt.clean.txt	14	68	129424	0.0005254048708122142	5.08815404331962	8.509025889254715	0.16415850478119143
qvi-x-bible.txt.clean.txt	15	69	127521	0.000541087350318771	5.114946136506288	8.479990135389368	0.1626543901562647
qvi-x-bible.txt.clean.txt	16	70	125685	0.000556947925368978	5.137531209752001	8.45611430586118	0.1618055169668584
qvi-x-bible.txt.clean.txt	17	71	123937	0.0005728717009448349	5.1999913435344265	8.414320897749672	0.15443818380075958
qvi-x-bible.txt.clean.txt	18	72	122212	0.0005891401826334566	5.220643762457595	8.394269241317033	0.15385620388623988
qvi-x-bible.txt.clean.txt	19	73	120756	0.0006045248269237139	5.245098391940761	8.371624074910237	0.15262567750550182
qvi-x-bible.txt.clean.txt	20	74	119380	0.0006198693248450327	5.263669187540102	8.399715390604886	0.15231359709117498
qvi-x-bible.txt.clean.txt	21	75	118042	0.0006353670727368225	5.298261241738975	8.372430351410557	0.14939549455449364
qvi-x-bible.txt.clean.txt	22	76	116722	0.0006511197546306609	5.3199924404025065	8.394765479719021	0.14851886022116179
qvi-x-bible.txt.clean.txt	23	77	115475	0.0006668109980515263	5.350508279619388	8.3794521364318	0.1462118192674089
qvi-x-bible.txt.clean.txt	24	78	114249	0.0006827193235827009	5.3591856659996555	8.373545381847737	0.14735994938924568
qvi-x-bible.txt.clean.txt	25	79	113043	0.0006988491105154675	5.404406593114424	8.345761036830684	0.14267218213811694
qvi-x-bible.txt.clean.txt	26	80	111858	0.0007151924761751507	5.426267606833824	8.347198115340099	0.14167520962123448
qvi-x-bible.txt.clean.txt	27	81	110849	0.0007307237773908651	5.445486805781986	8.332917509573234	0.14107008788783715
qvi-x-bible.txt.clean.txt	28	82	109874	0.0007463094089593535	5.45730274608917	8.364619298661225	0.14160312929803454
qvi-x-bible.txt.clean.txt	29	83	108899	0.0007621741246476093	5.492940708233103	8.343113236564609	0.13836757130888067
qvi-x-bible.txt.clean.txt	30	84	107934	0.0007782533770637612	5.531685275622043	8.32014892386311	0.13463538967728517
qvi-x-bible.txt.clean.txt	31	85	106975	0.0007945781724702034	5.567223791797291	8.300818387007084	0.1313958147867168
qvi-x-bible.txt.clean.txt	32	85	106039	0.0008015918671432209	5.571301708322053	8.293293737747389	0.13075957390745174
qvi-x-bible.txt.clean.txt	33	86	105162	0.000817785892242445	5.577558858782091	8.31676823851023	0.13206830535561254
qvi-x-bible.txt.clean.txt	34	87	104305	0.0008340923253918796	5.618344403058285	8.295461982097263	0.12798484005357846
qvi-x-bible.txt.clean.txt	35	88	103453	0.0008506278213294927	5.656137927731308	8.276498113064928	0.12435981032576593
qvi-x-bible.txt.clean.txt	36	89	102652	0.0008670069750224058	5.701319423365847	8.255615785930312	0.11958707316415618
qvi-x-bible.txt.clean.txt	37	90	101857	0.0008835917020921488	5.714119368839842	8.24992506854139	0.11980149827012299
qvi-x-bible.txt.clean.txt	38	91	101086	0.0009002235720079932	5.747258655874028	8.234128344221226	0.11686539394264706
qvi-x-bible.txt.clean.txt	39	92	100386	0.0009164624549239934	5.769921915778926	8.22683155226671	0.11552585004245197
qvi-x-bible.txt.clean.txt	40	93	99697	0.000932826464186485	5.79219756095037	8.220634206516475	0.11422895080767914
qvi-x-bible.txt.clean.txt	41	94	99009	0.0009494086396186205	5.801231696947224	8.234127667810224	0.11493583682790309
qvi-x-bible.txt.clean.txt	42	95	98365	0.0009657906775784069	5.824771048264567	8.223467971619755	0.11340957921838823
qvi-x-bible.txt.clean.txt	43	96	97733	0.0009822680159209275	5.840836689144098	8.217304448404965	0.11300380396935672
qvi-x-bible.txt.clean.txt	44	97	97112	0.0009988466924787875	5.864822096506659	8.20839584412597	0.11137885654818269
qvi-x-bible.txt.clean.txt	45	98	96498	0.0010155650894319054	5.8810322473918895	8.203279013093185	0.11091606646601992
qvi-x-bible.txt.clean.txt	46	99	95885	0.001032486833185587	5.906342185690789	8.192459105427014	0.10906253439419555
qvi-x-bible.txt.clean.txt	47	100	95274	0.0010496042991792094	5.921757742968505	8.188563637222254	0.10868664615552193
qvi-x-bible.txt.clean.txt	48	101	94670	0.001066863842822436	5.94933017628169	8.178121247593944	0.10646722596698421
qvi-x-bible.txt.clean.txt	49	102	94112	0.001083815028901734	5.945689464435438	8.20064468695869	0.10891629958969751
qvi-x-bible.txt.clean.txt	50	103	93563	0.0011008625204407725	5.971386418147541	8.191738555097839	0.10694893481701839
qvi-x-bible.txt.clean.txt	51	104	93038	0.0011178228250822244	5.99634556265188	8.183253774166708	0.10508178345115382
qvi-x-bible.txt.clean.txt	52	105	92513	0.0011349756250472907	6.019099528913072	8.175223160401735	0.10353300112782937
qvi-x-bible.txt.clean.txt	53	106	91989	0.0011523116894411288	6.039132841589935	8.17039572475732	0.10237749058196655
qvi-x-bible.txt.clean.txt	54	107	91469	0.0011697952311712165	6.057710803048478	8.168419657978278	0.10142542932153176
qvi-x-bible.txt.clean.txt	55	108	90958	0.0011873611996745751	6.072538030903573	8.167029708920596	0.10101566769858883
qvi-x-bible.txt.clean.txt	56	109	90456	0.001205005748651278	6.100006924005926	8.157833922001393	0.09872328658735563
qvi-x-bible.txt.clean.txt	57	110	89959	0.0012227792661101168	6.122765970750608	8.151546883417284	0.09711824333113617
qvi-x-bible.txt.clean.txt	58	111	89477	0.0012405422622573398	6.147757943241475	8.143817728317542	0.09517491066616302
qvi-x-bible.txt.clean.txt	59	112	88999	0.0012584411060798436	6.156755727158394	8.153614922265042	0.09557297986492497
qvi-x-bible.txt.clean.txt	60	113	88524	0.0012764899914147576	6.1687594647142845	8.154047074581799	0.09551354902719744
qvi-x-bible.txt.clean.txt	61	114	88059	0.0012945865839948216	6.1784648013441	8.156056398848955	0.09577575688530071
qvi-x-bible.txt.clean.txt	62	115	87598	0.0013128153610813033	6.197822685021686	8.150802254710177	0.09461227189035781
qvi-x-bible.txt.clean.txt	63	116	87139	0.0013312064632368973	6.216644721130343	8.147265744347937	0.09351677621341947
qvi-x-bible.txt.clean.txt	64	117	86684	0.0013497300539892022	6.213720770805182	8.173966271591452	0.0955762867881692
qvi-x-bible.txt.clean.txt	65	118	86233	0.0013683856528243247	6.223479817727811	8.17794630664712	0.09577181715026584
qvi-x-bible.txt.clean.txt	66	119	85787	0.0013871565621830814	6.246257617607445	8.17151121194954	0.0940648713229133
qvi-x-bible.txt.clean.txt	67	120	85354	0.001405909506291445	6.254310693624973	8.1777833330855	0.09448244372054537
qvi-x-bible.txt.clean.txt	68	121	84930	0.0014247026963381609	6.277692255305779	8.171648253463298	0.09266998927144265
qvi-x-bible.txt.clean.txt	69	122	84518	0.0014434794954920845	6.285464137212964	8.180906801939347	0.09310310994657112
qvi-x-bible.txt.clean.txt	70	123	84119	0.0014622142441065634	6.304160238138929	8.177429890652611	0.0919485680165848
qvi-x-bible.txt.clean.txt	71	124	83731	0.001480932987782303	6.326762877946615	8.171766239297385	0.09022371593150413
qvi-x-bible.txt.clean.txt	72	125	83354	0.0014996280922331261	6.341062051826959	8.170010398076096	0.08968440699645264
qvi-x-bible.txt.clean.txt	73	126	82977	0.0015184930763946635	6.352064988710543	8.173745454517908	0.08960725979813577
qvi-x-bible.txt.clean.txt	74	127	82604	0.0015374558132778074	6.372483670298189	8.169228124163173	0.08817124310105029
qvi-x-bible.txt.clean.txt	75	128	82235	0.001556514865932997	6.393722850970893	8.164847222375968	0.08661102128987241
qvi-x-bible.txt.clean.txt	76	129	81869	0.0015756879893488378	6.406738770643077	8.166928961965684	0.0862172145843082
qvi-x-bible.txt.clean.txt	77	130	81505	0.0015949941721366788	6.422488080715598	8.1653067737719	0.08542414015966404
qvi-x-bible.txt.clean.txt	78	131	81141	0.001614473570697921	6.434075834331811	8.169649703136107	0.08521415064537241
qvi-x-bible.txt.clean.txt	79	132	80777	0.001634128526684576	6.4487191239776624	8.16832928762662	0.08456014602360729
qvi-x-bible.txt.clean.txt	80	133	80421	0.0016537968938461348	6.467482324428372	8.165188465603475	0.08331347702185399
qvi-x-bible.txt.clean.txt	81	134	80066	0.0016736192641071117	6.482262788183653	8.164061873855967	0.08262369558857718
qvi-x-bible.txt.clean.txt	82	135	79718	0.0016934694799167064	6.498318047042048	8.161599133004483	0.08174546052180087
qvi-x-bible.txt.clean.txt	83	136	79371	0.0017134721749757467	6.508669892768663	8.163071066773636	0.08166433622946068
qvi-x-bible.txt.clean.txt	84	137	79026	0.001733606661098879	6.521282486544606	8.16606593583111	0.08125485904754648
qvi-x-bible.txt.clean.txt	85	138	78687	0.001753783979564604	6.535096852599117	8.166104893083116	0.08066759953709857
qvi-x-bible.txt.clean.txt	86	139	78354	0.0017740000510503612	6.54492833764663	8.169373394014281	0.08063175818047275
qvi-x-bible.txt.clean.txt	87	140	78022	0.0017943656917279742	6.554936412315422	8.183070218856713	0.08056162215252638
qvi-x-bible.txt.clean.txt	88	141	77703	0.0018146017528280762	6.568516656856705	8.185048269367655	0.07998187384004585
qvi-x-bible.txt.clean.txt	89	142	77389	0.0018348860949230512	6.589818735818032	8.180940914862878	0.07831443187118503
qvi-x-bible.txt.clean.txt	90	143	77085	0.001855095024972433	6.594823650984286	8.187519036913312	0.0789186926993507
qvi-x-bible.txt.clean.txt	91	144	76783	0.0018754151309534662	6.5955155331183555	8.214122067648418	0.08011373455209192
qvi-x-bible.txt.clean.txt	92	145	76495	0.0018955487286750768	6.604901546685535	8.216476899625288	0.08008563007142522
qvi-x-bible.txt.clean.txt	93	146	76209	0.0019157842249603065	6.617842676875205	8.216031391665618	0.07955435870801164
qvi-x-bible.txt.clean.txt	94	147	75931	0.001935968181638593	6.625878271386085	8.224102892695514	0.07969724814793921
qvi-x-bible.txt.clean.txt	95	148	75655	0.0019562487608221534	6.632699738319717	8.234499862925777	0.07999963354488215
qvi-x-bible.txt.clean.txt	96	149	75382	0.0019765991881350985	6.64854931133948	8.232687749021022	0.07904223422757162
qvi-x-bible.txt.clean.txt	97	150	75115	0.00199693802835652	6.663710263374962	8.231703765095997	0.078174381087175
qvi-x-bible.txt.clean.txt	98	151	74854	0.0020172602666524166	6.678522056822297	8.230809636823636	0.07734890527204563
qvi-x-bible.txt.clean.txt	99	152	74597	0.0020376154537045726	6.688005714961105	8.233129532813804	0.07725267636078414
qvi-x-bible.txt.clean.txt	100	153	74346	0.0020579452828665967	6.6920746018634905	8.252784046128944	0.0778948642517936
qvi-x-bible.txt.clean.txt	101	154	74096	0.0020783847980997625	6.694055031229726	8.263076202835302	0.07881496260524623
qvi-x-bible.txt.clean.txt	102	155	73847	0.0020989342830446734	6.694494848215346	8.276673725228079	0.0799367251936054
qvi-x-bible.txt.clean.txt	103	156	73599	0.0021195940162230466	6.7041383812090425	8.280318889094147	0.07978472844619156
qvi-x-bible.txt.clean.txt	104	157	73353	0.0021403350919526128	6.719125587122459	8.278953205122175	0.07889308869917755
qvi-x-bible.txt.clean.txt	105	158	73111	0.0021610975092667315	6.72652704165376	8.290970889499441	0.07903491717867017
qvi-x-bible.txt.clean.txt	106	159	72870	0.0021819678880197614	6.732335270596239	8.29791934813719	0.07938697887522017
qvi-x-bible.txt.clean.txt	107	160	72637	0.002202734143755937	6.737840664282435	8.324025939083501	0.07977235272397376
qvi-x-bible.txt.clean.txt	108	161	72411	0.0022234190937840937	6.74135580804054	8.331437216205979	0.08042119149299398
qvi-x-bible.txt.clean.txt	109	162	72187	0.0022441713882000915	6.7520773078805805	8.33407500620046	0.08007966031636127
