file	merge	types	tokens	TTR	H	Hcross	R
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	0	55	105260	0.0005225156754702641	4.807700269100646	7.994931871461338	0.16841357270094737
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	1000	1003	35035	0.028628514342800056	8.609084540664993	11.049594279541438	0.1365102201400611
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	2000	1829	29886	0.06119922371679047	8.902826303396658	12.121979860790601	0.17846652443105915
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	3000	2558	27541	0.09287970661922225	8.94913626375994	12.778668370177126	0.20949616371043567
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	4000	2703	27103	0.09973065712282773	8.94675017062205	12.88047123623393	0.21522115817385568
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	5000	2703	27103	0.09973065712282773	8.94675017062205	12.88047123623393	0.21522115817385568
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	6000	2703	27103	0.09973065712282773	8.94675017062205	12.88047123623393	0.21522115817385568
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	7000	2703	27103	0.09973065712282773	8.94675017062205	12.88047123623393	0.21522115817385568
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	8000	2703	27103	0.09973065712282773	8.94675017062205	12.88047123623393	0.21522115817385568
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	9000	2703	27103	0.09973065712282773	8.94675017062205	12.88047123623393	0.21522115817385568
spa-x-bible-reinavaleracontemporanea.txt.clean.txt	10000	2703	27103	0.09973065712282773	8.94675017062205	12.88047123623393	0.21522115817385568
