file	merge	types	tokens	TTR	H	Hcross	R
laj-x-bible.txt.clean.txt	0	43	87695	0.0004903358230229774	4.721893246900461	6.797320173176336	0.12980780327595853
laj-x-bible.txt.clean.txt	1000	998	28538	0.034970915971686875	8.608612333525247	11.012982422182784	0.13593273191715582
laj-x-bible.txt.clean.txt	2000	1853	25305	0.0732266350523612	8.823154846120312	12.279890932939846	0.18722903285468195
laj-x-bible.txt.clean.txt	3000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
laj-x-bible.txt.clean.txt	4000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
laj-x-bible.txt.clean.txt	5000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
laj-x-bible.txt.clean.txt	6000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
laj-x-bible.txt.clean.txt	7000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
laj-x-bible.txt.clean.txt	8000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
laj-x-bible.txt.clean.txt	9000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
laj-x-bible.txt.clean.txt	10000	2046	24799	0.08250332674704625	8.843887837821248	12.471866150959958	0.19590715789332047
