file	merge	types	tokens	TTR	H	Hcross	R
yad-x-bible.txt.clean.txt	0	46	171476	0.00026825911497818937	4.34204740584007	8.689716192814817	0.21390446230467663
yad-x-bible.txt.clean.txt	50	95	102563	0.000926259957294541	6.051237247135807	7.776734962062991	0.07893908056936638
yad-x-bible.txt.clean.txt	100	143	83361	0.0017154304770816088	6.68035550306104	8.09294750635733	0.06697268863676376
yad-x-bible.txt.clean.txt	150	193	73746	0.002617091096466249	7.123756282644404	8.355113481904423	0.06173242104934251
yad-x-bible.txt.clean.txt	200	243	67428	0.003603844100373732	7.4571130389098155	8.60039016251503	0.05901710160122564
yad-x-bible.txt.clean.txt	250	293	63051	0.004647031767933895	7.710508456877811	8.82517125703055	0.059092466823236545
yad-x-bible.txt.clean.txt	300	342	59798	0.005719254824576072	7.905636711962739	9.030251046878298	0.0608487499653112
yad-x-bible.txt.clean.txt	350	392	57143	0.006859982850042875	8.070574447536957	9.253641915931553	0.0631635198891759
yad-x-bible.txt.clean.txt	400	442	54921	0.008047923380856139	8.213683513875045	9.426960374810921	0.06534199049609757
yad-x-bible.txt.clean.txt	450	492	53023	0.009278992135488374	8.33974119494683	9.585480036939519	0.06740534891305083
yad-x-bible.txt.clean.txt	500	538	51337	0.010479770925453376	8.445629318026949	9.716083545437908	0.06898921249046497
yad-x-bible.txt.clean.txt	550	587	49835	0.01177887027189726	8.531619745495941	9.875111812935813	0.0723693884599601
yad-x-bible.txt.clean.txt	600	635	48476	0.013099265615974916	8.626554614431974	9.997151294953696	0.07347079974961945
yad-x-bible.txt.clean.txt	650	685	47269	0.014491527216569	8.723714237590787	10.106800120682458	0.07391177108098645
yad-x-bible.txt.clean.txt	700	732	46192	0.0158468998960859	8.787268168879187	10.223679671171485	0.07655050934605911
yad-x-bible.txt.clean.txt	750	780	45223	0.01724786060190611	8.854792891035197	10.312470695417154	0.07832950446571119
yad-x-bible.txt.clean.txt	800	830	44350	0.01871476888387824	8.934681005965638	10.399974925101283	0.07861081500029266
yad-x-bible.txt.clean.txt	850	877	43539	0.02014286042398769	8.994454472009437	10.488778859198428	0.07998608059198775
yad-x-bible.txt.clean.txt	900	925	42791	0.021616695099436797	9.055927551774342	10.569336104562428	0.08092529714465713
yad-x-bible.txt.clean.txt	950	973	42098	0.023112736947123378	9.106192636056493	10.656998977536844	0.08261927300533856
yad-x-bible.txt.clean.txt	1000	1023	41448	0.024681528662420384	9.156609207010792	10.739304705464935	0.0842099922634778
yad-x-bible.txt.clean.txt	1050	1073	40848	0.026268115942028984	9.210036446931477	10.814101017113728	0.08516548338941587
yad-x-bible.txt.clean.txt	1100	1122	40293	0.027846027846027847	9.255835012984425	10.885457450469794	0.08646213137731962
yad-x-bible.txt.clean.txt	1150	1171	39764	0.029448747610904335	9.297651267569254	10.95568303323581	0.08788658106481739
yad-x-bible.txt.clean.txt	1200	1217	39264	0.03099531377343113	9.343006094137015	11.011975428224655	0.08840836456316103
yad-x-bible.txt.clean.txt	1250	1266	38804	0.032625502525512835	9.385992162476269	11.075700484226374	0.08927459922890368
yad-x-bible.txt.clean.txt	1300	1315	38354	0.0342858632737133	9.420873719424252	11.142772436044385	0.09072360175942462
yad-x-bible.txt.clean.txt	1350	1362	37939	0.03589973378317826	9.454891445782419	11.196566320445129	0.09188095208573621
yad-x-bible.txt.clean.txt	1400	1411	37539	0.03758757558805509	9.493952198396382	11.245095431849432	0.09257346368637343
yad-x-bible.txt.clean.txt	1450	1458	37139	0.03925792293815127	9.527153390559631	11.294160961629965	0.09349597050010627
yad-x-bible.txt.clean.txt	1500	1506	36782	0.04094393997063781	9.556011038554274	11.344963162450025	0.09477520411925222
yad-x-bible.txt.clean.txt	1550	1555	36432	0.0426822573561704	9.589536690086838	11.398552164017131	0.0955570074968276
yad-x-bible.txt.clean.txt	1600	1602	36082	0.04439886924228147	9.617108958898687	11.448782769165566	0.09661680205507983
yad-x-bible.txt.clean.txt	1650	1645	35751	0.04601269894548404	9.644494403931668	11.487714948938631	0.09728471826243779
yad-x-bible.txt.clean.txt	1700	1694	35451	0.04778426560604779	9.673076577690866	11.536184671673531	0.09818386741696661
yad-x-bible.txt.clean.txt	1750	1739	35151	0.04947227674888339	9.699721370246506	11.575405050304868	0.09887743150513195
