file	merge_min	min_entropy	merge_max	max_entropy	initial_entropy	final_entropy
aey-x-bible.txt.clean.txt.measures.txt	0.0	4.603249295558127	3050.0	9.275270103719878	4.603249295558127	9.274909419363066
amp-x-bible.txt.clean.txt.measures.txt	0.0	4.658089533845558	4700.0	10.09217532169609	4.658089533845558	10.09217532169609
ape-x-bible.txt.clean.txt.measures.txt	0.0	4.548276465557102	3000.0	9.20540211818361	4.548276465557102	9.196135062691468
apu-x-bible.txt.clean.txt.measures.txt	0.0	4.014449045714273	3850.0	9.791225399104112	4.014449045714273	9.791225399104112
arn-x-bible.txt.clean.txt.measures.txt	0.0	4.800351751313336	2750.0	8.689546660718522	4.800351751313336	8.682361526670757
arz-x-bible.txt.clean.txt.measures.txt	0.0	4.863989008912507	4850.0	10.851441450564089	4.863989008912507	10.851441450564089
bsn-x-bible.txt.clean.txt.measures.txt	0.0	4.78330748698972	3300.0	9.141730583944838	4.78330748698972	9.130727198982608
cha-x-bible-2003.txt.clean.txt.measures.txt	0.0	4.73212056270015	2550.0	8.87426289520506	4.73212056270015	8.850395974695545
deu-x-bible-neue.txt.clean.txt.measures.txt	0.0	4.751885101115926	3200.0	9.426011441833738	4.751885101115926	9.423723323650835
dgz-x-bible.txt.clean.txt.measures.txt	0.0	4.319156972204873	2400.0	9.101766644561307	4.319156972204873	9.099528847096032
ell-x-bible-modern2009.txt.clean.txt.measures.txt	0.0	4.596544716203266	3800.0	9.392966826893732	4.596544716203266	9.387856214982916
eng-x-bible-kingjames.txt.clean.txt.measures.txt	0.0	4.776701087114576	1550.0	8.464268644198363	4.776701087114576	8.376184147895929
eus-x-bible-batua.txt.clean.txt.measures.txt	0.0	4.420236296304452	3850.0	10.21439887901446	4.420236296304452	10.21439887901446
fij-x-bible-1974.txt.clean.txt.measures.txt	0.0	4.2714164975363875	900.0	7.334595604518407	4.2714164975363875	7.259164733044718
fin-x-bible-1992.txt.clean.txt.measures.txt	0.0	4.481167320293775	4450.0	10.48489518969468	4.481167320293775	10.48489518969468
fra-x-bible-perret.txt.clean.txt.measures.txt	0.0	4.835936138044709	3150.0	9.17885754876576	4.835936138044709	9.169869790025878
gug-x-bible.txt.clean.txt.measures.txt	0.0	4.95843931651998	3150.0	9.554151092918492	4.95843931651998	9.552146052437184
hae-x-bible.txt.clean.txt.measures.txt	0.0	4.5215074262948365	3650.0	10.051048985153573	4.5215074262948365	10.051048985153573
hau-x-bible.txt.clean.txt.measures.txt	0.0	4.510632283683992	2200.0	8.552704205462986	4.510632283683992	8.545678128727584
hin-x-bible-bsi.txt.clean.txt.measures.txt	0.0	5.661295917844301	2050.0	8.72261119099088	5.661295917844301	8.699520102608535
ind-x-bible-suciinjil.txt.clean.txt.measures.txt	0.0	4.512688074611509	2800.0	9.214842777867013	4.512688074611509	9.182080650403412
jac-x-bible.txt.clean.txt.measures.txt	0.0	4.795017842170621	2350.0	8.698363671554828	4.795017842170621	8.665095442444823
kal-x-bible.txt.clean.txt.measures.txt	0.0	4.1098522502543275	5000.0	11.406608641072063	4.1098522502543275	11.406608641072063
kat-x-bible.txt.clean.txt.measures.txt	0.0	4.8370730560369495	4200.0	9.78800859118497	4.8370730560369495	9.78800859118497
