file	merge_min	min_redundancy	merge_max	max_redundancy	initial_redundancy	final_redundancy
aey-x-bible.txt.clean.txt.measures.txt	192.0	0.06804758646748232	0.0	0.22383187223568113	0.22383187223568113	0.07781802205990385
amp-x-bible.txt.clean.txt.measures.txt	275.0	0.07463850743333134	0.0	0.21141428667925255	0.21141428667925255	0.07934240656973368
ape-x-bible.txt.clean.txt.measures.txt	199.0	0.07627051066018264	0.0	0.2300049591339104	0.2300049591339104	0.0855060613084131
apu-x-bible.txt.clean.txt.measures.txt	152.0	0.07051878526459321	0.0	0.2173469406051014	0.2173469406051014	0.07753638814142871
arn-x-bible.txt.clean.txt.measures.txt	93.0	0.06579769300190874	1.0	0.1525308030980599	0.1494553387078874	0.08611766158932788
arz-x-bible.txt.clean.txt.measures.txt	205.0	0.05471064980121887	0.0	0.16968166797431172	0.16968166797431172	0.05963878834460801
bsn-x-bible.txt.clean.txt.measures.txt	188.0	0.06824739459220741	0.0	0.2142362735133757	0.2142362735133757	0.07613266493893533
cha-x-bible-2003.txt.clean.txt.measures.txt	147.0	0.07930648980665944	0.0	0.16986744941085175	0.16986744941085175	0.09374359992188697
deu-x-bible-neue.txt.clean.txt.measures.txt	220.0	0.0706390786713158	0.0	0.18532921252135304	0.18532921252135304	0.07698788137330603
dgz-x-bible.txt.clean.txt.measures.txt	144.0	0.06450815925601416	0.0	0.21804860585141395	0.21804860585141395	0.0758962426503591
ell-x-bible-modern2009.txt.clean.txt.measures.txt	118.0	0.0629704014762218	0.0	0.16302482321035916	0.16302482321035916	0.08905540407862123
eng-x-bible-kingjames.txt.clean.txt.measures.txt	135.0	0.06732979582343246	0.0	0.14925237105154265	0.14925237105154265	0.08855662280934484
eus-x-bible-batua.txt.clean.txt.measures.txt	69.0	0.05574751983010551	0.0	0.15149709843485926	0.15149709843485926	0.06930369106709633
fij-x-bible-1974.txt.clean.txt.measures.txt	26.0	0.055224391688290964	350.0	0.1572735561662505	0.1295064737414069	0.1572735561662505
fin-x-bible-1992.txt.clean.txt.measures.txt	161.0	0.06786902245279147	0.0	0.1741709033989457	0.1741709033989457	0.06931399284225159
fra-x-bible-perret.txt.clean.txt.measures.txt	133.0	0.0744408425170614	0.0	0.2083299048301861	0.2083299048301861	0.08768228692269309
gug-x-bible.txt.clean.txt.measures.txt	263.0	0.0786810814169302	0.0	0.22637901698847918	0.22637901698847918	0.08409678007053212
hae-x-bible.txt.clean.txt.measures.txt	244.0	0.07741527363574352	0.0	0.1814145541833465	0.1814145541833465	0.07891035182878914
hau-x-bible.txt.clean.txt.measures.txt	73.0	0.05833902158250259	0.0	0.1923612229980849	0.1923612229980849	0.0954436401536094
hin-x-bible-bsi.txt.clean.txt.measures.txt	87.0	0.07232894420805447	0.0	0.15853703145307874	0.15853703145307874	0.0885901122383157
ind-x-bible-suciinjil.txt.clean.txt.measures.txt	100.0	0.051575221593405995	0.0	0.16836198036576355	0.16836198036576355	0.07812547972914374
jac-x-bible.txt.clean.txt.measures.txt	94.0	0.0626734011049066	0.0	0.16286933797227798	0.16286933797227798	0.09015422662321759
kal-x-bible.txt.clean.txt.measures.txt	342.0	0.06793146266995542	0.0	0.26802054525366537	0.26802054525366537	0.06855402874642968
kat-x-bible.txt.clean.txt.measures.txt	168.0	0.08390343272532896	0.0	0.19075681280714296	0.19075681280714296	0.09645524778592218
kew-x-bible.txt.clean.txt.measures.txt	310.0	0.06268814520642119	0.0	0.2465657151403996	0.2465657151403996	0.06569693082087413
khk-x-bible.txt.clean.txt.measures.txt	81.0	0.05649912512806132	0.0	0.1408524301251184	0.1408524301251184	0.06745205329197723
kor-x-bible-revised.txt.clean.txt.measures.txt	350.0	0.11207074724657728	0.0	0.22090523742728252	0.22090523742728252	0.11207074724657728
laj-x-bible.txt.clean.txt.measures.txt	131.0	0.06859872268528	0.0	0.12980780327595853	0.12980780327595853	0.08748415421350697
