file	merge	types	tokens	TTR	H	Hcross	R
qvi-x-bible.txt.clean.txt	0	54	174561	0.00030934744874284634	4.196014941536557	9.342890576206083	0.27087802499021485
qvi-x-bible.txt.clean.txt	50	103	93563	0.0011008625204407725	5.971386418147541	8.191738555097839	0.10694893481701839
qvi-x-bible.txt.clean.txt	100	153	74346	0.0020579452828665967	6.6920746018634905	8.252784046128944	0.0778948642517936
qvi-x-bible.txt.clean.txt	150	203	64921	0.0031268772816191986	7.068988303482383	8.581344277282195	0.07779797521538767
qvi-x-bible.txt.clean.txt	200	252	58906	0.004278002240858316	7.405737785956195	8.800915752565766	0.0716462432087962
qvi-x-bible.txt.clean.txt	250	301	54874	0.005485293581659802	7.660755838836606	9.00456778568888	0.06957618403726695
qvi-x-bible.txt.clean.txt	300	350	51774	0.006760149882180245	7.861075561093259	9.193712205498237	0.06982851841351312
qvi-x-bible.txt.clean.txt	350	398	49264	0.008078921727833713	8.052630162137389	9.335831115017747	0.067618367598973
qvi-x-bible.txt.clean.txt	400	445	47269	0.009414203812223656	8.1890473143612	9.506163892098854	0.06917908920501437
qvi-x-bible.txt.clean.txt	450	494	45603	0.01083262066092143	8.337071372704775	9.63753931734141	0.06831367589857473
qvi-x-bible.txt.clean.txt	500	538	44185	0.012176077854475501	8.439070919487213	9.75632336676944	0.06971218286476832
qvi-x-bible.txt.clean.txt	550	585	42935	0.013625247467101432	8.540962607655207	9.881498454641186	0.07085612044366318
qvi-x-bible.txt.clean.txt	600	634	41850	0.015149342891278375	8.63246648894781	10.024525224591581	0.07260936016653408
qvi-x-bible.txt.clean.txt	650	684	40890	0.01672780630961115	8.729007967191208	10.127882830060546	0.07314242250087255
qvi-x-bible.txt.clean.txt	700	732	40032	0.01828537170263789	8.803737389592694	10.244261036982563	0.0748197674149983
qvi-x-bible.txt.clean.txt	750	778	39256	0.019818626452007337	8.879931143824178	10.328321181236099	0.07535645132006175
qvi-x-bible.txt.clean.txt	800	822	38533	0.021332364466820648	8.935933241780868	10.415066375880809	0.07715189092017094
qvi-x-bible.txt.clean.txt	850	869	37859	0.02295359095591537	8.993974267177412	10.508490291948794	0.07878944662226783
qvi-x-bible.txt.clean.txt	900	917	37250	0.024617449664429532	9.067747804637996	10.57486085288753	0.07855376119235224
qvi-x-bible.txt.clean.txt	950	964	36683	0.02627920290052613	9.129404519088187	10.646244690282174	0.07903697807643906
qvi-x-bible.txt.clean.txt	1000	1013	36153	0.028019804718833845	9.191194844399533	10.71031090321647	0.07944615078731887
qvi-x-bible.txt.clean.txt	1050	1062	35662	0.02977959733049184	9.244288274840308	10.782882214305781	0.0804053025932201
qvi-x-bible.txt.clean.txt	1100	1108	35212	0.03146654549585368	9.290057808877345	10.848060718529918	0.0814420956801597
qvi-x-bible.txt.clean.txt	1150	1156	34784	0.033233670653173876	9.328466823404668	10.928474000025023	0.0831906674809223
qvi-x-bible.txt.clean.txt	1200	1204	34384	0.03501628664495114	9.375504120328102	10.985061247773448	0.08385259405138523
qvi-x-bible.txt.clean.txt	1250	1249	34017	0.03671693564982215	9.411945029412655	11.051235433952789	0.0850248209813762
qvi-x-bible.txt.clean.txt	1300	1292	33667	0.038375857664775595	9.447680512586453	11.100016905767113	0.08589030618512716
qvi-x-bible.txt.clean.txt	1350	1337	33317	0.04012966353513221	9.480068759942698	11.159378406793005	0.08711929029263821
qvi-x-bible.txt.clean.txt	1400	1384	33017	0.04191779992125269	9.513080659681016	11.216086846688682	0.088316281888696
qvi-x-bible.txt.clean.txt	1450	1431	32717	0.04373872910107895	9.546629269568676	11.272358968928835	0.08930609918855359
qvi-x-bible.txt.clean.txt	1500	1479	32417	0.04562420951969646	9.583118766016698	11.322234112310806	0.08995736163998114
qvi-x-bible.txt.clean.txt	1550	1519	32146	0.04725315746904747	9.608411696744408	11.36436834692337	0.09087926827210302
qvi-x-bible.txt.clean.txt	1600	1565	31896	0.04906571356909958	9.63487997716302	11.414351214398746	0.09207235675166214
qvi-x-bible.txt.clean.txt	1650	1610	31646	0.050875308095809896	9.66246884828669	11.45837758148253	0.0929682284145924
qvi-x-bible.txt.clean.txt	1700	1654	31396	0.05268187030194929	9.68353658932406	11.505937962779537	0.09429771000767162
qvi-x-bible.txt.clean.txt	1750	1701	31146	0.05461375457522635	9.711879924386391	11.549310161007039	0.09506816850780975
qvi-x-bible.txt.clean.txt	1800	1743	30944	0.056327559462254394	9.733365898039619	11.591742190800433	0.09603015578422813
qvi-x-bible.txt.clean.txt	1850	1789	30744	0.05819021597710122	9.757056213232913	11.633448754049336	0.09698172174833086
qvi-x-bible.txt.clean.txt	1900	1835	30544	0.06007726558407543	9.783039067520601	11.674122716547338	0.09763584352396071
qvi-x-bible.txt.clean.txt	1950	1880	30344	0.06195623517005009	9.805658548565196	11.712004329812606	0.09845600418413358
qvi-x-bible.txt.clean.txt	2000	1927	30144	0.06392648619957537	9.828346821139597	11.75169559264255	0.0993200188147162
qvi-x-bible.txt.clean.txt	2050	1973	29944	0.06588966069997329	9.852113620262081	11.785483023516573	0.09994921480803542
qvi-x-bible.txt.clean.txt	2100	2013	29774	0.06760932357090078	9.867485640025428	11.823300037666588	0.100923239165157
qvi-x-bible.txt.clean.txt	2150	2062	29624	0.06960572508776668	9.88974246041148	11.862732372139815	0.10173511285994796
qvi-x-bible.txt.clean.txt	2200	2108	29474	0.07152066227861845	9.904225818026077	11.903922456070951	0.10301290032508226
qvi-x-bible.txt.clean.txt	2250	2154	29324	0.07345519028781886	9.923510736522388	11.941018574932649	0.10379412027229185
