file	merge_min	min_ttr	merge_max	max_ttr	initial_ttr	final_ttr
aey-x-bible.txt.clean.txt.measures.txt	0.0	0.00045594863477019443	350.0	0.00818471784790066	0.00045594863477019443	0.00818471784790066
amp-x-bible.txt.clean.txt.measures.txt	0.0	0.0003663808895727999	350.0	0.006183342955242928	0.0003663808895727999	0.006183342955242928
ape-x-bible.txt.clean.txt.measures.txt	0.0	0.0003009087444081125	350.0	0.005614341194349074	0.0003009087444081125	0.005614341194349074
apu-x-bible.txt.clean.txt.measures.txt	0.0	0.00022184192178487672	350.0	0.007474048442906575	0.00022184192178487672	0.007474048442906575
arn-x-bible.txt.clean.txt.measures.txt	0.0	0.0003547961341413224	350.0	0.0079072746927173	0.0003547961341413224	0.0079072746927173
arz-x-bible.txt.clean.txt.measures.txt	0.0	0.0004910676488019643	350.0	0.008572092139433735	0.0004910676488019643	0.008572092139433735
bsn-x-bible.txt.clean.txt.measures.txt	0.0	0.0003577610471876299	350.0	0.006268733928761621	0.0003577610471876299	0.006268733928761621
cha-x-bible-2003.txt.clean.txt.measures.txt	0.0	0.0004409395404053252	350.0	0.007979044932500503	0.0004409395404053252	0.007979044932500503
deu-x-bible-neue.txt.clean.txt.measures.txt	0.0	0.0004833047872611033	350.0	0.008248433001898772	0.0004833047872611033	0.008248433001898772
dgz-x-bible.txt.clean.txt.measures.txt	0.0	0.00034365801544966905	350.0	0.00815103511859861	0.00034365801544966905	0.00815103511859861
ell-x-bible-modern2009.txt.clean.txt.measures.txt	0.0	0.00041380832398433046	350.0	0.00829449741331395	0.00041380832398433046	0.00829449741331395
eng-x-bible-kingjames.txt.clean.txt.measures.txt	0.0	0.0004596364182128586	350.0	0.0089085329547016	0.0004596364182128586	0.0089085329547016
eus-x-bible-batua.txt.clean.txt.measures.txt	0.0	0.00035192847291577495	350.0	0.008984411462708859	0.00035192847291577495	0.008984411462708859
fij-x-bible-1974.txt.clean.txt.measures.txt	0.0	0.000255680365452469	350.0	0.00851957886959734	0.000255680365452469	0.00851957886959734
fin-x-bible-1992.txt.clean.txt.measures.txt	0.0	0.00038356555402922234	350.0	0.008266548873603837	0.00038356555402922234	0.008266548873603837
fra-x-bible-perret.txt.clean.txt.measures.txt	0.0	0.0006087716047748869	350.0	0.008342064963327154	0.0006087716047748869	0.008342064963327154
gug-x-bible.txt.clean.txt.measures.txt	0.0	0.0007825374467184062	350.0	0.009918266140141426	0.0007825374467184062	0.009918266140141426
hae-x-bible.txt.clean.txt.measures.txt	0.0	0.00035059105078235155	350.0	0.008057935536515707	0.00035059105078235155	0.008057935536515707
hau-x-bible.txt.clean.txt.measures.txt	0.0	0.0005033082028751482	350.0	0.009922512339206711	0.0005033082028751482	0.009922512339206711
hin-x-bible-bsi.txt.clean.txt.measures.txt	0.0	0.0011583306924850564	350.0	0.009949360876257612	0.0011583306924850564	0.009949360876257612
ind-x-bible-suciinjil.txt.clean.txt.measures.txt	0.0	0.0003062350888437845	350.0	0.007929874630516767	0.0003062350888437845	0.007929874630516767
jac-x-bible.txt.clean.txt.measures.txt	0.0	0.00034572507680967506	350.0	0.007126486176765506	0.00034572507680967506	0.007126486176765506
kal-x-bible.txt.clean.txt.measures.txt	0.0	0.0004116021403311297	350.0	0.00887613753530282	0.0004116021403311297	0.00887613753530282
kat-x-bible.txt.clean.txt.measures.txt	0.0	0.0006134610890394952	350.0	0.008916668487881635	0.0006134610890394952	0.008916668487881635
kew-x-bible.txt.clean.txt.measures.txt	0.0	0.00036771597906181953	350.0	0.008613021500010847	0.00036771597906181953	0.008613021500010847
khk-x-bible.txt.clean.txt.measures.txt	0.0	0.0004160323748829909	350.0	0.008565403595730343	0.0004160323748829909	0.008565403595730343
kor-x-bible-revised.txt.clean.txt.measures.txt	0.0	0.022874553764296597	350.0	0.045289670836299534	0.022874553764296597	0.045289670836299534
laj-x-bible.txt.clean.txt.measures.txt	0.0	0.0004903358230229774	350.0	0.01065934065934066	0.0004903358230229774	0.01065934065934066
mig-x-bible.txt.clean.txt.measures.txt	0.0	0.0004485109436670255	350.0	0.008145857336324865	0.0004485109436670255	0.008145857336324865
mya-x-bible-common.txt.clean.txt.measures.txt	0.0	0.0005343515410594687	350.0	0.006679106687992417	0.0005343515410594687	0.006679106687992417
mzh-x-bible.txt.clean.txt.measures.txt	0.0	0.00045907358949639625	350.0	0.008253542314651054	0.00045907358949639625	0.008253542314651054
naq-x-bible.txt.clean.txt.measures.txt	0.0	0.0005695173599246167	350.0	0.00946580742629181	0.0005695173599246167	0.00946580742629181
pes-x-bible-2007.txt.clean.txt.measures.txt	0.0	0.0008792271593269516	350.0	0.009442933280258298	0.0008792271593269516	0.009442933280258298
plt-x-bible-romancatholic.txt.clean.txt.measures.txt	0.0	0.00032607605096819506	350.0	0.008987501755371437	0.00032607605096819506	0.008987501755371437
qvi-x-bible.txt.clean.txt.measures.txt	0.0	0.00030934744874284634	350.0	0.008078921727833713	0.00030934744874284634	0.008078921727833713
rus-x-bible-kulakov.txt.clean.txt.measures.txt	0.0	0.0007088945415120304	350.0	0.008170369611958637	0.0007088945415120304	0.008170369611958637
sag-x-bible.txt.clean.txt.measures.txt	0.0	0.00046097240032519506	350.0	0.009016315237095698	0.00046097240032519506	0.009016315237095698
spa-x-bible-reinavaleracontemporanea.txt.clean.txt.measures.txt	0.0	0.0005225156754702641	350.0	0.008589866573646115	0.0005225156754702641	0.008589866573646115
