merge	sd_entropies	sd_ttrs	sd_crossentropies	sd_rs
33.0	0.41330257615529836	0.0038289892202746606	0.93008020436324	0.02626651970977222
34.0	0.4098475157956276	0.003838981342306186	0.9240679802915303	0.025938474491414284
35.0	0.4072688468380879	0.003848812044396838	0.9175942042202289	0.02547303220025429
36.0	0.403646217099047	0.003858682562437647	0.9106150076714884	0.025225548495177663
37.0	0.4022714074544806	0.00386848810719372	0.9036859160988195	0.024839662532081273
38.0	0.39877384244297887	0.003874518347160085	0.8988613853208305	0.024876912632998342
39.0	0.3969046772507454	0.003884337007931254	0.8927237607439835	0.024437449165423373
40.0	0.3928181095415472	0.003893947822668393	0.8891464997524865	0.024416673776327853
41.0	0.38994262171463295	0.0039032771399853125	0.8846267544109223	0.024281003752348762
42.0	0.38839655068194096	0.00391253216465188	0.8798669562188172	0.024287215440506053
43.0	0.385708573573341	0.003921868215491236	0.873534344547643	0.024065006794551418
44.0	0.38567575859648673	0.00393080316226555	0.8672168425130767	0.023933470090626262
45.0	0.3828053293453255	0.003939814446890862	0.8622466059445458	0.02375661172640694
46.0	0.38077694972616843	0.003948624912843334	0.8569605234671052	0.023740383471588793
47.0	0.37989794607024013	0.003957403720364043	0.8527556776717662	0.02389119508610859
48.0	0.3781918111630933	0.003966108182399674	0.8482865260098755	0.023721131774678536
49.0	0.3777081056339155	0.0039748433620261665	0.8415882263345071	0.02346432928195596
50.0	0.37606742637853624	0.003983292137997493	0.8377697014961408	0.023586937912483744
51.0	0.3747845195279502	0.00399175703642626	0.8333307689021006	0.02349335417353768
52.0	0.3728376520337831	0.004000296683203398	0.828184893526939	0.023274618327712267
53.0	0.3707312273235829	0.004008617204724551	0.8249145816902045	0.023322384053135834
54.0	0.3672759944174165	0.0040168327728078495	0.8194683479862936	0.022929625796282205
55.0	0.365901991228224	0.004024849753742667	0.8139531964838269	0.022635887904214193
56.0	0.363649250184059	0.004032935007752647	0.8096439648483427	0.022384069348481236
57.0	0.3625211794434755	0.0040410003442987626	0.8060016989399668	0.022338624093200473
58.0	0.3611095819549892	0.004048976003143585	0.801453538547979	0.02206515978950782
59.0	0.3598483331884358	0.004056975326669727	0.7982890035622889	0.022066316671027465
60.0	0.3572265985705707	0.004064935153544837	0.7937385725394741	0.02180231188277777
61.0	0.35565225182022886	0.004072872068143716	0.7903796309635692	0.02164968704161876
62.0	0.3543630464901699	0.004080864615865085	0.786177042363807	0.021482506106625544
63.0	0.3520983387893714	0.004088916743739586	0.7830494492625193	0.021479461141655765
64.0	0.35082438263914695	0.004096813991983497	0.7790444959494707	0.021356058493556596
65.0	0.3488180801811166	0.004104501351381161	0.7758474937553047	0.02119467928805824
66.0	0.34763346396717076	0.00411221581968499	0.7725858393816176	0.021114209334520163
67.0	0.3450370704516459	0.0041199623211916605	0.7700210184383706	0.02112563633626915
68.0	0.34446335435715375	0.00412773257563829	0.7651988548222665	0.020878063443149235
69.0	0.3424520943719389	0.004135407151652098	0.7624566120948153	0.02085182224913851
70.0	0.341450816705501	0.004143013611174625	0.7593062946654474	0.02074736645542351
71.0	0.3408479432623786	0.004150529183883897	0.7549539632339745	0.02060505685974791
72.0	0.3403730806132957	0.004158034952385703	0.7501909570265066	0.02036669966032962
73.0	0.3391914109077003	0.004165558942229479	0.74720337095725	0.020245437079440327
74.0	0.337667672172213	0.004173105508459561	0.7430737863222865	0.0201124208570068
75.0	0.33694882236071494	0.004180554598941772	0.739477119971036	0.02008307326601377
76.0	0.335123724990465	0.004187901085176929	0.7347708421390845	0.01987658659412507
77.0	0.3349132331327844	0.004195327723479129	0.7313786588840765	0.019880755387308286
78.0	0.33410447253140213	0.004202594695817126	0.7269118432627365	0.019585560413970644
79.0	0.33285350221454485	0.004209952371949909	0.7235659902045565	0.019471538964259787
80.0	0.3324538097497174	0.004217138878481965	0.7189111760397735	0.01942298462692863
81.0	0.33150018207624715	0.004224223060512847	0.7163699810254287	0.019459949548884196
82.0	0.33065997537815545	0.004231318137632982	0.7135082200595545	0.019402279246874415
83.0	0.3285575021560136	0.004234196710864406	0.7116312154119061	0.01938128426697888
84.0	0.3268583038014237	0.004241174736923875	0.7084595317091599	0.019306797732749785
85.0	0.32613288575398475	0.004247951459704327	0.7054137635631358	0.01920706338108766
86.0	0.3250784905675718	0.004254745549158468	0.7023553791647665	0.01917412314294475
87.0	0.3246174909891212	0.0042615586201052436	0.6986284167426805	0.01904267924929916
88.0	0.323505585118432	0.004268260611798495	0.6957160696754866	0.018866359206124166
89.0	0.32195991902492005	0.004274980749871413	0.6927573800808539	0.018713585485750327
90.0	0.3205941303855813	0.004281722513276409	0.6900749623844751	0.018586141722753927
91.0	0.31986321704206444	0.004288485659837755	0.6870790613795106	0.018522850121794478
92.0	0.31878123860673024	0.00429510595590385	0.6839709977563375	0.01847724307254432
93.0	0.31769968110237756	0.004301774272698203	0.6808934456442624	0.018332125004691092
94.0	0.31747034977539446	0.004308461304351354	0.678017237219485	0.01835407089920919
95.0	0.3170834562396203	0.004315036860144362	0.6751048646841419	0.018229687736322355
96.0	0.31596530712061366	0.004321699123696094	0.6740428235171777	0.0183064726818412
97.0	0.3154492925751751	0.004328378159873134	0.6721100007269363	0.018315934893990526
98.0	0.3153534435129446	0.004334876401250724	0.6693733951542965	0.018365775704767464
99.0	0.31406758476528607	0.004341459658064088	0.6663368689607457	0.01833304487237742
100.0	0.3133862238241804	0.004347988065888437	0.6621730280288842	0.018186265821878447
101.0	0.31197480899495644	0.004354400443206952	0.6592922616820551	0.018079366228806605
102.0	0.31185267787801896	0.0043608271900410405	0.6562370229512775	0.01799029656740671
103.0	0.31140106102880283	0.004367360737298347	0.6533538865938872	0.017912064157896125
104.0	0.3104993979975044	0.004373679304857216	0.6510121117051563	0.017904965271134096
105.0	0.31036326434810696	0.004380012665490438	0.6488213362034335	0.017941971885503588
106.0	0.31023856970731273	0.004386296427683517	0.6450399027321045	0.017778277189958024
107.0	0.3094341948280736	0.004392524060729461	0.6420076682909316	0.01764390299545424
108.0	0.30950371632723195	0.004398630817282841	0.6390161326971888	0.01751691482014068
109.0	0.3089780273738109	0.004404749484030432	0.6358649357077456	0.017431117731021357
110.0	0.3084438545860455	0.004410745132841217	0.6333768360951604	0.017339461375910033
111.0	0.3079943629667163	0.004416755799475308	0.6312144897716068	0.017355414648925125
112.0	0.30699086460784436	0.004422849549699464	0.6288223962423959	0.017308228518287228
113.0	0.3059898714718014	0.004428948578641715	0.6265881851039842	0.017325422957931325
114.0	0.3043923098022129	0.004430753119076807	0.6250514428957511	0.01728087247831163
115.0	0.3037410990431051	0.004436880491454404	0.6232170222374499	0.017178695722611666
116.0	0.302375324331701	0.004434413412448924	0.6212046824712003	0.0171989666001314
117.0	0.3024397203878942	0.004440496712494196	0.6192940169089943	0.017271626404774067
118.0	0.30244181874908854	0.004446651615335494	0.6159664307509756	0.017214420758693255
119.0	0.3019447846991023	0.004452793182844621	0.6138530183237982	0.01713083167674825
120.0	0.30162692979920736	0.004458947095645275	0.6118309871658226	0.017129804806507363
121.0	0.30069770149444053	0.004465088822569642	0.6099560034068765	0.01707646059824093
122.0	0.29972990089533497	0.004471165779114826	0.6086850611746819	0.017060681603129978
123.0	0.2992331089906776	0.00447718335230013	0.6064486728943351	0.01700809103945991
124.0	0.2984483892327476	0.004483144814542636	0.6040314694899744	0.016895647838223078
125.0	0.2975054599746458	0.0044890695607284785	0.6027834171831609	0.01694707491915457
126.0	0.29724603068839967	0.004494977231210122	0.6010336916259776	0.017013507299220763
127.0	0.29664885524035306	0.004500894068366162	0.5981580593649103	0.016870303767899785
128.0	0.2957431962496634	0.004506824867116835	0.596582790441201	0.016894785158909006
129.0	0.29515833140955283	0.0045128025720838185	0.5960906941396136	0.017027240102163103
130.0	0.2951115519272965	0.004518821647432021	0.5936411735186619	0.016978419438719427
131.0	0.2946664310426711	0.004524717029243174	0.59237643115198	0.017034321952047616
132.0	0.29387177028639866	0.004530553515145754	0.5908908834741458	0.017062002846028587
133.0	0.292765118293774	0.004536204441236603	0.5892323003264824	0.017041904603909162
134.0	0.2921150788195958	0.004542064272951323	0.587496604152615	0.017013052890394127
135.0	0.2912713090458852	0.0045479364964873545	0.5863638324421091	0.017078732552228443
136.0	0.2906598595505088	0.004553676193486466	0.5840330670617332	0.0169809022766426
137.0	0.29002954111849066	0.004559428829409805	0.5820182056454118	0.016926261315496384
138.0	0.2896741011917036	0.0045651913648716135	0.581398607601455	0.016958977766850167
139.0	0.28952897958556717	0.004570867268212942	0.5796296970384328	0.01699458332276271
140.0	0.2896305270853751	0.004576446455601336	0.5768277240854776	0.016925114363939762
141.0	0.28988944853664556	0.004582146078977803	0.5747064399270048	0.016970930458672248
142.0	0.2893372718312503	0.00458780651193439	0.5725386379238546	0.01690179623760449
143.0	0.28882238893687967	0.004593584175088679	0.5710635308478688	0.016876503672126193
144.0	0.2886581919138752	0.0045992682592349045	0.5693637119459585	0.016870830978902664
145.0	0.28790529843343826	0.00460496567244366	0.5687765844021906	0.01693364904220861
146.0	0.2874299734203089	0.004610675057542338	0.5668344812817807	0.01697704168627614
147.0	0.2864762907575121	0.004616248455143296	0.5650999200506441	0.0168778153264575
148.0	0.28606434875426023	0.004621875459580386	0.5639345271676168	0.016953980522744817
149.0	0.2859276596621026	0.004627468538749659	0.5624179773415328	0.017007975472655302
150.0	0.28591614582092845	0.0046332107846688425	0.5607415745116351	0.01708887409250482
151.0	0.28534495735620563	0.004638612265610186	0.5596392992102309	0.017126156502674437
152.0	0.28550569010934224	0.0046442397093126265	0.5581095769349832	0.01723812110637551
153.0	0.28453799764745086	0.004649876577893436	0.5564213384293817	0.017128417084247168
154.0	0.2843768747587965	0.0046555236052445385	0.5545521626046755	0.01716121237533669
155.0	0.2842156775073241	0.0046611812521845965	0.5522264608965544	0.01709844737073457
156.0	0.28442984535763627	0.0046667665968496645	0.550629931926698	0.017109051802191622
157.0	0.28438893565314394	0.0046722933794418825	0.5484276286029424	0.017114708951909547
158.0	0.28454827685436895	0.004678177861111488	0.5473815173469092	0.01709743528185576
159.0	0.2839567141672851	0.004683759165145719	0.5456177449440769	0.017103483430367727
160.0	0.2831613267400483	0.004689358692358636	0.5438262679889223	0.017065999432172595
161.0	0.2831186073709059	0.00469504012278385	0.5425641054736222	0.017118077211138442
162.0	0.28280747634351094	0.004700620439139836	0.5409633985798805	0.017183451807017674
163.0	0.2832743859676949	0.004706360134592079	0.5393623324436121	0.017198713175635764
164.0	0.28353552159949813	0.0047118026450511845	0.5378224990987183	0.017245674421016766
165.0	0.2833266547475049	0.00471733303474417	0.536422866687663	0.017252887351274365
166.0	0.28352688500730877	0.0047227975051498585	0.5347698125161787	0.017281082800384685
167.0	0.2831558583094341	0.004728341793087703	0.5342932904218	0.01734159782212033
168.0	0.2830521685109459	0.004733887057604745	0.5325640596332549	0.017328297064305744
169.0	0.28291245825608036	0.004739381172847063	0.5312275546832856	0.01739241008060862
170.0	0.28263305770634484	0.004744993844093832	0.52991674762021	0.01736822768168041
171.0	0.28204782652344595	0.004746071989191921	0.5285078061437058	0.01743643409000228
172.0	0.2815055316817045	0.004747152726931895	0.5274749275932777	0.017434471414896326
173.0	0.28145365694255314	0.004752754723320823	0.5268488597692823	0.01755057319208568
174.0	0.2811977175985998	0.0047582950251822	0.5255041691118032	0.01758535174762818
175.0	0.2814197661525813	0.0047638453073100264	0.5243901842822776	0.0177050003198372
176.0	0.28150941487824194	0.00476940675535136	0.5226508218701555	0.017727715696225443
177.0	0.28136695845423143	0.004774981936331383	0.5215502187946145	0.017775767246424577
178.0	0.28133763919842497	0.004780630713070907	0.5206747019697148	0.017858885740455594
179.0	0.2812960292180002	0.004786267898378288	0.5194820659373822	0.017899332442559136
180.0	0.28107883951293383	0.004791876418552043	0.5178981577686597	0.0179108527342132
181.0	0.28109301011672655	0.004797515426305729	0.5161279545854994	0.017906565025191383
182.0	0.2806572156619177	0.004803145856530846	0.5148674585000044	0.017917213702977285
183.0	0.28052790269406774	0.004808625017287318	0.5135201284401519	0.01793417149091792
184.0	0.2803155916236098	0.004814114374989945	0.5121651083351165	0.017999029638825482
185.0	0.27965878424984797	0.004819611949207695	0.5111030664434121	0.018033445813301813
186.0	0.27934965898179404	0.00482067865216013	0.5099888808989798	0.018135914676537263
187.0	0.27866684268312414	0.0048172636442874546	0.5088436424614673	0.018182342641821177
188.0	0.2782947840352131	0.0048228586109222964	0.5079081432995888	0.01821705152274947
189.0	0.2781892491157075	0.004828384592541109	0.5067607805383526	0.018257975116724376
190.0	0.2782167391868905	0.004833955535764351	0.5055663445876053	0.018297356277755267
191.0	0.27831611262151407	0.004839505487336927	0.5040979629625664	0.018332464613193454
192.0	0.27846622644273944	0.004845231160045394	0.502709188918507	0.018380379504452586
193.0	0.27828836981587063	0.0048509125415879956	0.5019076555398557	0.018477286835827587
194.0	0.2786273855991261	0.004856509474249427	0.5003292777807663	0.018495331658690023
195.0	0.2781389761564916	0.004862172704134284	0.49946712658213616	0.018535797016493133
196.0	0.2778353608399481	0.004867879805510288	0.4986568268800405	0.018537519700709926
197.0	0.27741660658296424	0.004873323618288518	0.4968774826846666	0.018503315669947527
198.0	0.2772762281543389	0.004878774233046323	0.49597863881963417	0.018555409084018287
199.0	0.2770811055589849	0.004884349138270636	0.4946746837077609	0.018532055942678073
200.0	0.27751514723589404	0.00488984182832542	0.49364269412027706	0.018627431115960096
201.0	0.2779649230844459	0.004895320255180109	0.4923388566944292	0.018655732304461565
202.0	0.27800552524712874	0.004896275746658701	0.49158736255254853	0.01876719499240728
203.0	0.2782965099599396	0.004901892691477522	0.48971581217722765	0.018768080288232798
204.0	0.27835288844458617	0.004907521405836854	0.488767021173138	0.018826523183831812
205.0	0.2785268771179186	0.004913039418161879	0.48710584531470036	0.018855347081183915
206.0	0.27829551561311616	0.004918566228236042	0.48628780435037705	0.018928321910775522
207.0	0.278534492888023	0.0049240709364515535	0.4854482929514367	0.01903447008670193
208.0	0.27824548768092994	0.004929468318398342	0.48465663107116924	0.019067046386766557
209.0	0.27818343345988444	0.004934832194567997	0.48362183101034556	0.019118607539720552
210.0	0.27829992913749674	0.004940231495893651	0.4825739191430829	0.019147166524495836
211.0	0.2781544544496728	0.004945657933018441	0.48105235685652925	0.019128342444772118
212.0	0.27778227516920206	0.0049511601378072435	0.48042867740044487	0.019148261392137954
213.0	0.2780202604571563	0.004956590894278989	0.47959975632888774	0.019199813146087336
214.0	0.27782012307986004	0.004961756149836552	0.47883906300494405	0.019254396292381654
215.0	0.27812617720856836	0.004967259000629535	0.4777179641681322	0.019318262635715046
216.0	0.2781820703914533	0.004972769667714901	0.4764058200733019	0.019324655775870194
217.0	0.27804653238277205	0.004978240641465301	0.47524296610298644	0.019326277777239755
218.0	0.2782427528270506	0.00498372094521536	0.4741992861180713	0.019412675840632696
219.0	0.27850308918232575	0.004989212444738306	0.4730900243194357	0.01949159920950619
220.0	0.27858611935681815	0.00499468292846866	0.4723120348069493	0.019541953615263466
221.0	0.27874242147813133	0.005000017127316207	0.470908548691731	0.019563031849599278
222.0	0.27876955804818576	0.005005359124737129	0.4699021193188713	0.019603524554415715
223.0	0.2783575912914814	0.005010711274473327	0.46891496679556754	0.0196165142248731
224.0	0.27807739497979617	0.005016173214799147	0.46783381407746955	0.0196073924096862
225.0	0.2782970760370388	0.0050216965807394825	0.46664804767176116	0.019651985966192904
226.0	0.2784972729247124	0.0050271535694847175	0.4654475066495286	0.01969949785983715
227.0	0.2788019691040734	0.005032601329135658	0.4648278482831501	0.01979652422349054
228.0	0.27905322441484876	0.005037817374504298	0.46375645732302556	0.019844565370256438
229.0	0.27840569888386346	0.005043043797188218	0.46322268389230825	0.019857939078701318
230.0	0.2786072615775639	0.0050482919508513645	0.462411152194301	0.019890878504672714
231.0	0.2786955157573182	0.005053535418940397	0.4608425625518661	0.0198824754592813
232.0	0.2787001084627455	0.005058790371777494	0.4598713195461184	0.0199127745560709
233.0	0.2785849110427597	0.005064054736724554	0.459158445987709	0.019972640938144902
234.0	0.2789157583535866	0.005069367513379281	0.45816699164129565	0.02003177304892766
235.0	0.2794083088095825	0.005074652792875931	0.4573199986185017	0.020146957788587622
236.0	0.2794534666517982	0.005079763326801059	0.4564199529311233	0.020191883660891648
237.0	0.27982345514042295	0.005084946227433445	0.45534594360742947	0.020249927506667813
238.0	0.2799546757026072	0.00509004148129558	0.4545465270338485	0.020279897249348554
239.0	0.28001029407045186	0.005095176974921581	0.4532694588538441	0.02033470237015391
240.0	0.280224579488704	0.005100386361696973	0.45212480151791745	0.02033615675438899
241.0	0.28005856733107237	0.005105539275002433	0.45136689467954677	0.02035764851187619
242.0	0.28020733201061593	0.0051107767627939235	0.4503811727030479	0.02040120166806342
243.0	0.2805140000237835	0.00511607875244916	0.4494428714474143	0.020423047586722934
244.0	0.28125038477860487	0.005121515946907492	0.44822282098577565	0.0204852548089196
245.0	0.2812482802186258	0.005126700619372189	0.4477588146748554	0.020550046981959457
246.0	0.2815414556658091	0.005131859797861289	0.446663342822727	0.02062191961987877
247.0	0.28205521401387673	0.005137130488460018	0.4458756245032477	0.02068371853511845
248.0	0.2823928710917361	0.005141848274356268	0.44567349105395854	0.020811123096174996
249.0	0.2826848998920774	0.005146940015379379	0.444648273139024	0.02086213093362253
250.0	0.2828966588518801	0.005151984361484368	0.4438529130401104	0.0208994672453018
251.0	0.28316721828025293	0.005157115779245816	0.4431815623744881	0.020978427983569182
252.0	0.28322681692583174	0.005162176121988611	0.4422749522092096	0.02100069783326462
253.0	0.28346495928922294	0.005167244484782447	0.4417371459202932	0.02107109903333569
254.0	0.28399908787876876	0.005172323511426803	0.4408292901462565	0.021146863027215083
255.0	0.28414634135318245	0.00517746506059263	0.4398294694951966	0.02120053140480985
256.0	0.2847003774681839	0.005182518884756975	0.43886585491343294	0.021297670260198753
257.0	0.28483562632714615	0.0051876192063041535	0.4382785296966053	0.02134195949880402
258.0	0.2851576993710796	0.005192795830093534	0.43767695219265873	0.021453272079900658
259.0	0.2854493817288144	0.0051977864247372135	0.4368012471470042	0.02149877750336678
260.0	0.28564297968559293	0.005202804633381728	0.43584478676246263	0.02155441783933525
261.0	0.28566163030708935	0.00520783016155043	0.43494560441173824	0.021587630592766336
262.0	0.2856309415524941	0.0052127476107893525	0.43406056145420185	0.02158963984840623
263.0	0.2854543942598498	0.005213028453887265	0.43347415805339073	0.021635163096835323
264.0	0.2858992002202456	0.005218045402027991	0.4326177668810659	0.021691773008825146
265.0	0.285906968993554	0.005218295624736273	0.43192526044500457	0.021756116435967882
266.0	0.2855508440620917	0.005223273983772185	0.4308046133421351	0.021694663000963035
267.0	0.2855214329108624	0.005228289370202885	0.4303355984801129	0.02174644946840014
268.0	0.28596984400543896	0.005233286282953649	0.42934243105186926	0.021806253838315734
269.0	0.28630206541221975	0.005238453561845198	0.4288326187582369	0.021857742209188336
270.0	0.28691736557355596	0.005243469612051485	0.4279648811000951	0.021921127601535438
271.0	0.2875874927055635	0.00524848917500035	0.42762254739841105	0.022063108871034794
272.0	0.2875443835939463	0.005253516854430078	0.4266328351519876	0.022073031792554966
273.0	0.2877549553143624	0.005258645035488752	0.4260314967365334	0.02215681394808543
274.0	0.2882686033780624	0.005263588929977899	0.4249194298918117	0.022163418708414064
275.0	0.2886437498375436	0.005268639486296457	0.4241575509488448	0.022245896692422617
276.0	0.28865396280899663	0.005273698024015434	0.4228561834345894	0.022268160131167666
277.0	0.28932308313197747	0.005278687929798085	0.42192536780700557	0.02230655926137406
278.0	0.28971160422488923	0.0052837593789974305	0.4211320844152638	0.022363840678228095
279.0	0.28981380595732475	0.005288828923973617	0.42008153559031597	0.022382352142802694
280.0	0.28996372324699743	0.005293717687972409	0.41951548059801885	0.02246649857105554
281.0	0.2904098747170291	0.0052987544678903395	0.41869646513956765	0.02253995318653164
282.0	0.29031435238378867	0.005303722666522134	0.4181071993025042	0.02257950368736682
283.0	0.29020270681731736	0.005308700473229336	0.4172534305252158	0.022577070734312775
284.0	0.290758552325608	0.005313557634602883	0.41717096258624864	0.02268713793474994
285.0	0.2909273696778261	0.005318641141476923	0.4161271251557342	0.022691760074288417
286.0	0.29116457755288466	0.0053235207978071615	0.41517538825491646	0.02271276026929785
287.0	0.2916852415981995	0.005328695310129521	0.414490799597172	0.022775698590617087
288.0	0.2918220043872252	0.005333647549348426	0.4139042739977167	0.02284841446767034
289.0	0.29214981411002067	0.00533860574240575	0.41302045594929515	0.02290643461217425
290.0	0.2922793367595537	0.005343251798937381	0.4119388569896526	0.022921188185401356
291.0	0.292315190841911	0.005348378228346907	0.41108045343416416	0.02293092894563331
292.0	0.2923667578026321	0.005353358569410913	0.4105845239265834	0.022985911613872558
293.0	0.2928923745987007	0.0053583453055272194	0.40978912023339337	0.023079053321507677
294.0	0.29350433455350694	0.005363340810436974	0.4095442694774844	0.0231817601255337
295.0	0.2933747488468258	0.005368302002588353	0.40874978449570754	0.0232013911255956
296.0	0.29381538322259676	0.005373203877686215	0.40774070404941	0.023257955686141918
297.0	0.29427440330565446	0.005378039954204288	0.4068905365509247	0.023277224713409803
298.0	0.2945584921809641	0.0053828595627627715	0.4059724552600481	0.023319158770123506
299.0	0.29492809826480304	0.005387672460742345	0.4051167734744418	0.023359708996628984
300.0	0.2950573373836268	0.005392633384570734	0.40473353201617523	0.02340962352352652
301.0	0.295654781280208	0.005397616833017615	0.40437470665577374	0.023513470275109003
302.0	0.29545005207348857	0.005402602271832523	0.403690890068752	0.023519741235434675
303.0	0.29577639796056293	0.005407550224117958	0.40333409218386157	0.023590002735097707
304.0	0.29592796413749867	0.005412053915469005	0.4026187539085115	0.023611906447336236
305.0	0.2964291314284749	0.005417265132605264	0.40183778110116547	0.02366792848837844
306.0	0.2966381355904037	0.005422494393100933	0.40084295893304595	0.023673136651257108
307.0	0.296758508463791	0.005422627490738847	0.40021004012164413	0.023717723849650166
308.0	0.2969549173277934	0.005427442280911949	0.39959986126549524	0.02376221910576713
309.0	0.2973295806902454	0.005432328741131469	0.39905285342888824	0.023824223785314163
310.0	0.2976259779737236	0.005432492628745029	0.3981592621212465	0.02385199411653633
311.0	0.29741073483722896	0.005437344193336471	0.3973248591196938	0.023868387440912752
312.0	0.297386846825347	0.005442275631354948	0.3970976462059925	0.0238945824677135
313.0	0.29742436020912955	0.005447351105393211	0.39629941600452484	0.023916894259558424
314.0	0.2978601789569348	0.005452321606348808	0.3957825547041443	0.024002394003467462
315.0	0.2981769288583197	0.005457485096598327	0.3952033546190515	0.024056914500259877
316.0	0.29853276510507115	0.0054624985222637736	0.3946918430046	0.02412362543587363
317.0	0.29868942145834493	0.005467448729321733	0.394856430146457	0.02421216656226406
318.0	0.2988255744041606	0.005467609297026713	0.39445068632788893	0.024263037864767727
319.0	0.29917221073240935	0.005472584638532672	0.3940657191936398	0.024346711949948873
320.0	0.2993047482523656	0.005477664106717589	0.3930051326550185	0.024385516130572764
321.0	0.2994947137118958	0.005482616744649335	0.3922454689322351	0.02442555528914489
322.0	0.2997459125625646	0.005487618953431077	0.39160990481255725	0.024468597881789882
323.0	0.30031422943797326	0.005492253050163926	0.3908334125405138	0.024535981787794356
324.0	0.30060387385379744	0.005496753390600203	0.3903412347592027	0.02458628914743323
325.0	0.3007155147426248	0.0055015441988244766	0.3895061783708571	0.02460620981747561
326.0	0.3012832862671898	0.005506390774025087	0.38940932239693604	0.024708245333060038
327.0	0.30150262382673054	0.005511117057472149	0.38866979185876593	0.02475109272040122
328.0	0.3020058887887283	0.005515928049688125	0.3877079610701708	0.024785791180989346
329.0	0.3022985474050027	0.005520887504790918	0.38679071977578056	0.024788207060462815
330.0	0.3025047180156643	0.005525740933073589	0.3860288698472104	0.024792542807366293
331.0	0.3029493353573632	0.005530668101732547	0.38591907914191825	0.02489528118627645
332.0	0.30332045578282624	0.005535534581197521	0.38536357754043116	0.02496258966868614
333.0	0.30354828076604096	0.00554070482109265	0.38456746886116994	0.024966701249605313
334.0	0.30374439635460454	0.005540821869957372	0.38452939610353487	0.025040529429521858
335.0	0.30386384322351456	0.00554568210937391	0.38350626568665347	0.025029979580555056
336.0	0.3041048364013077	0.005550620994543895	0.38288865593096966	0.025075918483810463
337.0	0.30433764189607515	0.005555575150707162	0.382747201634468	0.02514092622445922
338.0	0.3046291293849644	0.005555624867960202	0.38198764201976054	0.025200652792786337
339.0	0.3046600001029244	0.005560505029785955	0.38158126338176696	0.025250344650679858
340.0	0.30504683677307515	0.005565392297994971	0.38107218759334127	0.025324628826672815
341.0	0.30516568029327973	0.005570696876296956	0.3804649571556219	0.025348973427479993
342.0	0.3051982999544439	0.005570466131638019	0.3796160060308436	0.025398850706169082
343.0	0.3052409640782397	0.005575459774785429	0.37916332789906537	0.025430684834935147
344.0	0.3056408924964447	0.00558060793977955	0.3784917674138999	0.025446183039572294
345.0	0.3060985642072204	0.005585574043819366	0.3781527430691055	0.025514926503051483
346.0	0.30681659757562035	0.005590734580071834	0.37785055455618927	0.02558328915097003
347.0	0.307182473320102	0.005595885616167786	0.3771261014080699	0.025639862998812428
