file	merge	types	tokens	TTR	entropy	redundancy
eus-x-bible-batua.txt.clean.txt	350	385	42852	0.008984411462708859	7.993485009814422	0.06930369106709633
eus-x-bible-batua.txt.clean.txt	400	434	41233	0.01052554992360488	8.137163757670272	0.07126448938197916
eus-x-bible-batua.txt.clean.txt	450	484	39829	0.012151949584473624	8.27404794560406	0.07229792345908592
eus-x-bible-batua.txt.clean.txt	500	533	38598	0.013809005647961035	8.377137822355438	0.07516609876039293
eus-x-bible-batua.txt.clean.txt	550	582	37485	0.015526210484193677	8.500287220262907	0.0745342856693153
eus-x-bible-batua.txt.clean.txt	600	632	36491	0.017319339015099612	8.604074802865288	0.07520662451648041
eus-x-bible-batua.txt.clean.txt	650	680	35615	0.01909307875894988	8.7042573609521	0.0749393430426476
eus-x-bible-batua.txt.clean.txt	700	729	34831	0.020929631649966984	8.788828427298268	0.07581110769714727
eus-x-bible-batua.txt.clean.txt	750	779	34107	0.022839886240361217	8.862327662303718	0.07736749158233747
eus-x-bible-batua.txt.clean.txt	800	828	33437	0.024762987110087627	8.932327637061954	0.07852275695780475
eus-x-bible-batua.txt.clean.txt	850	874	32816	0.026633349585568015	9.005956300116091	0.07834354954522937
eus-x-bible-batua.txt.clean.txt	900	922	32242	0.028596240927982134	9.074986317986902	0.07855277099365843
eus-x-bible-batua.txt.clean.txt	950	971	31698	0.030632847498264875	9.132568972250693	0.07968683028252332
eus-x-bible-batua.txt.clean.txt	1000	1021	31198	0.0327264568241554	9.191961829060103	0.08041457045616662
eus-x-bible-batua.txt.clean.txt	1050	1069	30739	0.03477666807638505	9.24897925094034	0.08080532285894937
eus-x-bible-batua.txt.clean.txt	1100	1117	30295	0.036870770754249875	9.304864831234507	0.08103853157609775
eus-x-bible-batua.txt.clean.txt	1150	1166	29895	0.039003177788927916	9.34635373800454	0.0825531825299669
eus-x-bible-batua.txt.clean.txt	1200	1213	29507	0.041108889416070764	9.392284918087881	0.08317538607048158
eus-x-bible-batua.txt.clean.txt	1250	1256	29157	0.043077134135885035	9.430617461617853	0.08392764613177206
eus-x-bible-batua.txt.clean.txt	1300	1303	28807	0.045232061651681886	9.476024583699353	0.08423160780856731
eus-x-bible-batua.txt.clean.txt	1350	1352	28481	0.047470243320108144	9.514954538534495	0.08517788357946432
eus-x-bible-batua.txt.clean.txt	1400	1400	28181	0.04967886164437032	9.551934783370072	0.08604517876824269
eus-x-bible-batua.txt.clean.txt	1450	1449	27881	0.051970876223951794	9.58913415585366	0.08682234569003322
eus-x-bible-batua.txt.clean.txt	1500	1497	27581	0.05427649468837243	9.628746949976911	0.08713726635160979
eus-x-bible-batua.txt.clean.txt	1550	1540	27325	0.05635864592863678	9.651836496741897	0.08847892979305405
eus-x-bible-batua.txt.clean.txt	1600	1586	27075	0.05857802400738689	9.679041741926675	0.0895606675336531
eus-x-bible-batua.txt.clean.txt	1650	1629	26825	0.06072693383038211	9.701712640957268	0.09072905666693543
eus-x-bible-batua.txt.clean.txt	1700	1671	26575	0.06287864534336783	9.728082285294596	0.09138505549491349
eus-x-bible-batua.txt.clean.txt	1750	1718	26325	0.06526115859449193	9.759196708372702	0.09187328870196554
eus-x-bible-batua.txt.clean.txt	1800	1757	26115	0.06727934137468887	9.777286780959356	0.09292338148266288
eus-x-bible-batua.txt.clean.txt	1850	1804	25915	0.06961219371020644	9.799253480444596	0.09408631632045472
eus-x-bible-batua.txt.clean.txt	1900	1846	25715	0.07178689480847754	9.81687713685619	0.0952342771835426
eus-x-bible-batua.txt.clean.txt	1950	1893	25515	0.07419165196942974	9.838385541177892	0.09627310255991972
eus-x-bible-batua.txt.clean.txt	2000	1937	25315	0.0765158996642307	9.858828633366521	0.09714447460547526
eus-x-bible-batua.txt.clean.txt	2050	1977	25115	0.07871789767071471	9.876388936461808	0.09797229890375903
eus-x-bible-batua.txt.clean.txt	2100	2015	24915	0.08087497491471002	9.897828737470716	0.09827623414903053
eus-x-bible-batua.txt.clean.txt	2150	2061	24757	0.08324918204952135	9.916150132696046	0.09927930517823946
eus-x-bible-batua.txt.clean.txt	2200	2107	24607	0.08562604137034177	9.934723810556026	0.10019503064337998
eus-x-bible-batua.txt.clean.txt	2250	2148	24457	0.08782761581551295	9.95215221717008	0.10088069638509067
eus-x-bible-batua.txt.clean.txt	2300	2189	24307	0.0900563623647509	9.965686258828807	0.10187132761284357
eus-x-bible-batua.txt.clean.txt	2350	2223	24157	0.09202301610299292	9.976905495082558	0.10265845815366603
eus-x-bible-batua.txt.clean.txt	2400	2265	24007	0.09434748198442121	9.989542065312044	0.10369875673002438
eus-x-bible-batua.txt.clean.txt	2450	2310	23857	0.09682692710734794	10.006714090611835	0.10443858646139925
eus-x-bible-batua.txt.clean.txt	2500	2349	23707	0.09908465853967183	10.016668099959988	0.10548140066249301
eus-x-bible-batua.txt.clean.txt	2550	2393	23557	0.10158339347115507	10.030504235130882	0.10638240546427402
eus-x-bible-batua.txt.clean.txt	2600	2432	23407	0.10390054257273465	10.044176888338237	0.10701977085704173
eus-x-bible-batua.txt.clean.txt	2650	2475	23257	0.10641957260179731	10.060921465512292	0.10753734226345246
eus-x-bible-batua.txt.clean.txt	2700	2518	23126	0.10888177808527198	10.074015270815387	0.10834134521444361
eus-x-bible-batua.txt.clean.txt	2750	2555	23026	0.11096152175801269	10.078372384060362	0.10961422386465758
eus-x-bible-batua.txt.clean.txt	2800	2589	22926	0.11292855273488615	10.085187494526235	0.11051084373929931
eus-x-bible-batua.txt.clean.txt	2850	2624	22826	0.11495662840620345	10.091232144204922	0.11149584522247968
eus-x-bible-batua.txt.clean.txt	2900	2658	22726	0.11695854967878201	10.096075498247698	0.11252072627778242
eus-x-bible-batua.txt.clean.txt	2950	2700	22626	0.11933174224343675	10.104696583477606	0.11352541503111502
eus-x-bible-batua.txt.clean.txt	3000	2731	22526	0.12123768090206873	10.110866576804758	0.11426391724300378
eus-x-bible-batua.txt.clean.txt	3050	2763	22426	0.12320520824043521	10.113707298591384	0.11531755244360287
eus-x-bible-batua.txt.clean.txt	3100	2799	22326	0.12536952432141898	10.120365178076995	0.11617901829149557
eus-x-bible-batua.txt.clean.txt	3150	2832	22226	0.12741833888239	10.126535930636864	0.11694417056718753
eus-x-bible-batua.txt.clean.txt	3200	2871	22126	0.1297568471481515	10.133538561959263	0.117851420285213
eus-x-bible-batua.txt.clean.txt	3250	2904	22026	0.13184418414600926	10.138196888089983	0.11871084289770317
eus-x-bible-batua.txt.clean.txt	3300	2941	21926	0.13413299279394325	10.14777771179649	0.11927638385029027
eus-x-bible-batua.txt.clean.txt	3350	2978	21826	0.13644277467240906	10.153033238308689	0.12019752256092298
eus-x-bible-batua.txt.clean.txt	3400	3014	21726	0.138727791586118	10.15873516716573	0.12102383105375614
eus-x-bible-batua.txt.clean.txt	3450	3046	21626	0.14084897808193841	10.163163506180977	0.12179843016068148
eus-x-bible-batua.txt.clean.txt	3500	3083	21526	0.1432221499581901	10.170816572304831	0.1224579817067909
eus-x-bible-batua.txt.clean.txt	3550	3121	21426	0.14566414636423036	10.175710643513103	0.12337246559991366
eus-x-bible-batua.txt.clean.txt	3600	3164	21326	0.14836349995310888	10.184855576770461	0.12407431550286496
eus-x-bible-batua.txt.clean.txt	3650	3193	21226	0.150428719494959	10.187164505014497	0.1248664365061336
eus-x-bible-batua.txt.clean.txt	3700	3234	21126	0.15308151093439365	10.195654675275836	0.12551987638008943
eus-x-bible-batua.txt.clean.txt	3750	3272	21026	0.1556168553219823	10.201916074975108	0.12624583610644358
eus-x-bible-batua.txt.clean.txt	3800	3313	20926	0.1583197935582529	10.21226748682711	0.12670299489021541
eus-x-bible-batua.txt.clean.txt	3850	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	3900	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	3950	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4000	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4050	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4100	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4150	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4200	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4250	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4300	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4350	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4400	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4450	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4500	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4550	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4600	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4650	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4700	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4750	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4800	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4850	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4900	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	4950	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
eus-x-bible-batua.txt.clean.txt	5000	3334	20874	0.15972022611861647	10.21439887901446	0.12720111312058047
