file	merge	types	tokens	TTR	entropy	redundancy
fij-x-bible-1974.txt.clean.txt	350	369	43312	0.00851957886959734	7.186330372191347	0.1572735561662505
fij-x-bible-1974.txt.clean.txt	400	414	42135	0.009825560697757208	7.2297672907175805	0.1683696857127145
fij-x-bible-1974.txt.clean.txt	450	455	41156	0.011055496160948586	7.249903995860894	0.17892053766847604
fij-x-bible-1974.txt.clean.txt	500	498	40341	0.012344760913214844	7.276094943277721	0.1879360073309374
fij-x-bible-1974.txt.clean.txt	550	537	39631	0.013549998738361383	7.281325249511431	0.19709965043616173
fij-x-bible-1974.txt.clean.txt	600	580	39006	0.014869507255294057	7.289193525298318	0.20596234082243414
fij-x-bible-1974.txt.clean.txt	650	622	38450	0.016176853055916776	7.292759506556674	0.21420756021387577
fij-x-bible-1974.txt.clean.txt	700	669	37958	0.017624743137151587	7.308553526197785	0.22132317583323036
fij-x-bible-1974.txt.clean.txt	750	713	37516	0.0190052244375733	7.323469853497048	0.22729936261131745
fij-x-bible-1974.txt.clean.txt	800	755	37116	0.02034163164134066	7.330762997871131	0.2332104828361845
fij-x-bible-1974.txt.clean.txt	850	794	36760	0.02159956474428727	7.331070894561164	0.2389624675889508
fij-x-bible-1974.txt.clean.txt	900	831	36424	0.022814627717988138	7.334595604518407	0.24375513467812226
fij-x-bible-1974.txt.clean.txt	950	865	36124	0.023945299523862252	7.33031292313683	0.24867825482501504
fij-x-bible-1974.txt.clean.txt	1000	908	35864	0.02531786749944234	7.3321294163288515	0.2538448850263344
fij-x-bible-1974.txt.clean.txt	1050	950	35616	0.02667340521114106	7.331755202618005	0.25880352597756406
fij-x-bible-1974.txt.clean.txt	1100	988	35416	0.027896995708154508	7.331121557012225	0.2630829374958197
fij-x-bible-1974.txt.clean.txt	1150	1022	35216	0.029020899591094957	7.330670873248703	0.26672609137140646
fij-x-bible-1974.txt.clean.txt	1200	1053	35016	0.03007196710075394	7.322806600873636	0.2706578391320029
fij-x-bible-1974.txt.clean.txt	1250	1089	34860	0.031239242685025818	7.321666307819586	0.274276936478671
fij-x-bible-1974.txt.clean.txt	1300	1112	34710	0.0320368769806972	7.314289477037236	0.27716848784172243
fij-x-bible-1974.txt.clean.txt	1350	1147	34560	0.03318865740740741	7.312703832267859	0.2805041431598755
fij-x-bible-1974.txt.clean.txt	1400	1182	34410	0.03435047951176983	7.305488935140769	0.28426778821118537
fij-x-bible-1974.txt.clean.txt	1450	1218	34296	0.03551434569629111	7.303364668200938	0.28749736149704397
