file	merge	types	tokens	TTR	entropy	redundancy
kor-x-bible-revised.txt.clean.txt	350	1336	29499	0.045289670836299534	9.219994793228993	0.11207074724657728
kor-x-bible-revised.txt.clean.txt	400	1383	28867	0.04790937748986732	9.308034844568564	0.10787764215192153
kor-x-bible-revised.txt.clean.txt	450	1430	28313	0.05050683431639176	9.38551455066752	0.1045893778205994
kor-x-bible-revised.txt.clean.txt	500	1474	27813	0.052996800057527056	9.4532171182836	0.10187654466322427
kor-x-bible-revised.txt.clean.txt	550	1520	27362	0.055551494773773843	9.514601619618976	0.09983617826153102
kor-x-bible-revised.txt.clean.txt	600	1565	26950	0.058070500927643785	9.573569369338372	0.09784986470197365
kor-x-bible-revised.txt.clean.txt	650	1610	26577	0.060578695864845544	9.631929300292866	0.09583502578855407
kor-x-bible-revised.txt.clean.txt	700	1657	26227	0.06317916650779731	9.683898271386761	0.09448530023874324
kor-x-bible-revised.txt.clean.txt	750	1705	25901	0.0658275742249334	9.736347926850028	0.09307464791166375
kor-x-bible-revised.txt.clean.txt	800	1755	25601	0.06855200968712159	9.788901674119453	0.09170736074882246
kor-x-bible-revised.txt.clean.txt	850	1805	25301	0.07134105371329197	9.839426832803607	0.09043962870744249
kor-x-bible-revised.txt.clean.txt	900	1851	25049	0.07389516547566768	9.882987169065382	0.08946877022220778
kor-x-bible-revised.txt.clean.txt	950	1900	24799	0.07661599258034599	9.926718588209583	0.08860487329761879
kor-x-bible-revised.txt.clean.txt	1000	1942	24549	0.07910709193857184	9.962310189436721	0.08797843855411891
kor-x-bible-revised.txt.clean.txt	1050	1990	24299	0.08189637433639245	10.007339553535395	0.08680098427196403
kor-x-bible-revised.txt.clean.txt	1100	2036	24091	0.08451288863060893	10.034673062161886	0.08705334869124004
kor-x-bible-revised.txt.clean.txt	1150	2085	23891	0.08727135741492613	10.071693653714998	0.086536602708843
kor-x-bible-revised.txt.clean.txt	1200	2131	23691	0.08994976995483517	10.105301923709078	0.08609802330821659
kor-x-bible-revised.txt.clean.txt	1250	2178	23491	0.09271635945681325	10.136964820644133	0.08583655829493142
kor-x-bible-revised.txt.clean.txt	1300	2223	23291	0.09544459233180198	10.169583730880747	0.0853286172248734
kor-x-bible-revised.txt.clean.txt	1350	2268	23105	0.09816057130491236	10.195466933246072	0.08537907018885171
kor-x-bible-revised.txt.clean.txt	1400	2312	22955	0.10071879764757133	10.2170246522437	0.08571878305705416
kor-x-bible-revised.txt.clean.txt	1450	2353	22805	0.10317912738434554	10.236355632991256	0.08606298144606461
kor-x-bible-revised.txt.clean.txt	1500	2400	22655	0.10593687927609799	10.262758192008516	0.086034027720569
kor-x-bible-revised.txt.clean.txt	1550	2441	22505	0.10846478560319929	10.283993144954081	0.08613181686166815
kor-x-bible-revised.txt.clean.txt	1600	2484	22355	0.11111608141355402	10.307550718677142	0.08608441640315057
kor-x-bible-revised.txt.clean.txt	1650	2527	22205	0.11380319747804549	10.329749294021696	0.08612249611571254
kor-x-bible-revised.txt.clean.txt	1700	2572	22055	0.11661754704148719	10.357789183546846	0.08570161559133915
kor-x-bible-revised.txt.clean.txt	1750	2617	21905	0.1194704405386898	10.381693475667978	0.08561128854080724
kor-x-bible-revised.txt.clean.txt	1800	2661	21755	0.12231670880257411	10.405013835171061	0.08549482286842558
kor-x-bible-revised.txt.clean.txt	1850	2701	21605	0.12501735709326545	10.426615550811842	0.08532666543780432
kor-x-bible-revised.txt.clean.txt	1900	2735	21493	0.12725073279672452	10.441135175580275	0.08550075714214334
kor-x-bible-revised.txt.clean.txt	1950	2779	21393	0.1299023044921236	10.456307897847603	0.08601504421629735
kor-x-bible-revised.txt.clean.txt	2000	2814	21293	0.13215610764100877	10.466831069314335	0.08653694858207861
kor-x-bible-revised.txt.clean.txt	2050	2853	21193	0.13461992167225026	10.480513986920919	0.086925169338809
kor-x-bible-revised.txt.clean.txt	2100	2899	21093	0.13743896079268003	10.498230365855562	0.08721673174754174
kor-x-bible-revised.txt.clean.txt	2150	2944	20993	0.1402372219311199	10.512871594850072	0.08770641968698767
kor-x-bible-revised.txt.clean.txt	2200	2984	20893	0.14282295505671755	10.529265935923789	0.0878249233058973
kor-x-bible-revised.txt.clean.txt	2250	3019	20793	0.1451930938296542	10.541102608993775	0.08812847815663061
kor-x-bible-revised.txt.clean.txt	2300	3063	20693	0.14802106992702846	10.558401447653313	0.08827839304620078
kor-x-bible-revised.txt.clean.txt	2350	3102	20593	0.1506337104841451	10.57077082358872	0.08864675032413849
kor-x-bible-revised.txt.clean.txt	2400	3141	20493	0.15327184892402285	10.587546176548326	0.08861679624649066
kor-x-bible-revised.txt.clean.txt	2450	3185	20393	0.15618104251458834	10.604344553983314	0.08874505555321999
kor-x-bible-revised.txt.clean.txt	2500	3220	20293	0.1586754053121766	10.618450976284135	0.08876750691478275
kor-x-bible-revised.txt.clean.txt	2550	3259	20193	0.16139256177883424	10.636076274840429	0.0886134045260839
kor-x-bible-revised.txt.clean.txt	2600	3297	20093	0.16408699547105957	10.650700220488364	0.08866633295741277
kor-x-bible-revised.txt.clean.txt	2650	3343	19993	0.16720852298304406	10.666568117552444	0.0888669985918662
kor-x-bible-revised.txt.clean.txt	2700	3384	19893	0.17011008897602173	10.68256930554207	0.08886889133578979
kor-x-bible-revised.txt.clean.txt	2750	3425	19793	0.17304097408174607	10.698657391693455	0.0888469432522353
kor-x-bible-revised.txt.clean.txt	2800	3470	19693	0.17620474280201087	10.71763053089197	0.08869264987458825
kor-x-bible-revised.txt.clean.txt	2850	3510	19593	0.17914561322921452	10.733200444080786	0.08865010082309843
kor-x-bible-revised.txt.clean.txt	2900	3551	19493	0.18216795772841532	10.751410514183972	0.08840073581567309
kor-x-bible-revised.txt.clean.txt	2950	3591	19393	0.1851699066673542	10.76891675649976	0.08816580850747657
kor-x-bible-revised.txt.clean.txt	3000	3635	19293	0.18841030425542943	10.78319680797594	0.08831297203404176
kor-x-bible-revised.txt.clean.txt	3050	3638	19283	0.18866358969040087	10.784926076124622	0.08825851253985673
kor-x-bible-revised.txt.clean.txt	3100	3638	19283	0.18866358969040087	10.784926076124622	0.08825851253985673
kor-x-bible-revised.txt.clean.txt	3150	3638	19283	0.18866358969040087	10.784926076124622	0.08825851253985673
kor-x-bible-revised.txt.clean.txt	3200	3638	19283	0.18866358969040087	10.784926076124622	0.08825851253985673
kor-x-bible-revised.txt.clean.txt	3250	3638	19283	0.18866358969040087	10.784926076124622	0.08825851253985673
kor-x-bible-revised.txt.clean.txt	3300	3638	19283	0.18866358969040087	10.784926076124622	0.08825851253985673
