file	merge	types	tokens	TTR	entropy	redundancy
arn-x-bible.txt.clean.txt	350	395	49954	0.0079072746927173	7.882882967949367	0.08611766158932788
arn-x-bible.txt.clean.txt	400	441	48073	0.009173548561562623	7.955189661158479	0.09441999570630999
arn-x-bible.txt.clean.txt	450	488	46506	0.010493269685631962	8.041229597329195	0.09960070558702938
arn-x-bible.txt.clean.txt	500	534	45192	0.011816250663834307	8.103730716335777	0.10561718686585952
arn-x-bible.txt.clean.txt	550	579	44055	0.013142662580864828	8.164033888819773	0.11042163267949445
arn-x-bible.txt.clean.txt	600	629	43053	0.014609899426288528	8.222695851108668	0.11554587907071245
arn-x-bible.txt.clean.txt	650	671	42185	0.015906127770534552	8.269631422358195	0.1193309235508605
arn-x-bible.txt.clean.txt	700	716	41403	0.0172934328430307	8.313991728418197	0.12334951208673861
arn-x-bible.txt.clean.txt	750	755	40688	0.018555839559575304	8.337035449155648	0.12795552270723498
arn-x-bible.txt.clean.txt	800	801	40040	0.020004995004995006	8.369140580890004	0.13234118338979317
arn-x-bible.txt.clean.txt	850	846	39461	0.02143888902967487	8.400579795637062	0.13614398390292026
arn-x-bible.txt.clean.txt	900	892	38944	0.02290468364831553	8.426174638180493	0.14026520786637053
arn-x-bible.txt.clean.txt	950	939	38462	0.024413707035515573	8.454784918852281	0.1438176315278733
arn-x-bible.txt.clean.txt	1000	988	38020	0.025986322987901104	8.481858050237342	0.1474120473449526
arn-x-bible.txt.clean.txt	1050	1031	37620	0.02740563530037214	8.50274609678167	0.15056027212808532
arn-x-bible.txt.clean.txt	1100	1071	37230	0.028767123287671233	8.515753981229613	0.15390247120330447
arn-x-bible.txt.clean.txt	1150	1111	36880	0.03012472885032538	8.522957730296842	0.15761431344354393
arn-x-bible.txt.clean.txt	1200	1153	36530	0.0315630988228853	8.54205307878959	0.16017062246310565
arn-x-bible.txt.clean.txt	1250	1199	36229	0.03309503436473543	8.560519998168704	0.162999466783752
arn-x-bible.txt.clean.txt	1300	1240	35929	0.03451251078515962	8.57338116122619	0.16569897141125633
arn-x-bible.txt.clean.txt	1350	1281	35646	0.035936710991415585	8.587575099230852	0.16811687057769298
arn-x-bible.txt.clean.txt	1400	1327	35396	0.03749011187704825	8.594949050247203	0.17148753847474596
arn-x-bible.txt.clean.txt	1450	1370	35146	0.03898025379844079	8.605091875520582	0.1741722877392171
arn-x-bible.txt.clean.txt	1500	1415	34896	0.04054906006419074	8.617079872917461	0.1767057954833443
arn-x-bible.txt.clean.txt	1550	1460	34681	0.042097978720336784	8.62922435419204	0.17908795626965668
arn-x-bible.txt.clean.txt	1600	1502	34481	0.043560221571300135	8.635888057303525	0.18163945277714177
arn-x-bible.txt.clean.txt	1650	1543	34281	0.045010355590560366	8.64512234025902	0.18376961711664697
arn-x-bible.txt.clean.txt	1700	1585	34081	0.04650685132478507	8.649198208796864	0.1863611603480676
arn-x-bible.txt.clean.txt	1750	1632	33885	0.04816290393979637	8.657047823684115	0.18883969235760267
