file	merge	types	tokens	TTR	entropy	redundancy
kew-x-bible.txt.clean.txt	350	397	46093	0.008613021500010847	8.065833908899318	0.06569693082087413
kew-x-bible.txt.clean.txt	400	446	44278	0.01007272234518271	8.18809641305405	0.06962963944991629
kew-x-bible.txt.clean.txt	450	495	42786	0.011569204880100967	8.306870255634385	0.07199128168218083
kew-x-bible.txt.clean.txt	500	545	41535	0.013121463825689178	8.398431163281865	0.0760916064014936
kew-x-bible.txt.clean.txt	550	594	40466	0.014678989769188949	8.479470822194731	0.07975068900611004
kew-x-bible.txt.clean.txt	600	643	39547	0.016259134700482968	8.546279823679383	0.08386990754244983
kew-x-bible.txt.clean.txt	650	691	38742	0.01783594032316349	8.594525885151054	0.08884307370028333
kew-x-bible.txt.clean.txt	700	738	38033	0.019404201614387506	8.647882906349146	0.09232182865954364
kew-x-bible.txt.clean.txt	750	786	37413	0.02100874027744367	8.69606226774565	0.0958916893377143
kew-x-bible.txt.clean.txt	800	831	36853	0.022549046210620573	8.739541587477898	0.09889599820259776
kew-x-bible.txt.clean.txt	850	880	36353	0.024207080571067036	8.782507084731963	0.10211797317008864
kew-x-bible.txt.clean.txt	900	929	35907	0.025872392569693932	8.819699874909642	0.1054649062052262
kew-x-bible.txt.clean.txt	950	977	35507	0.027515701129354773	8.84551277847391	0.1094118482767511
kew-x-bible.txt.clean.txt	1000	1022	35134	0.02908863209426766	8.873297016555878	0.11241995470069688
kew-x-bible.txt.clean.txt	1050	1069	34793	0.030724571034403472	8.897807269350615	0.11570597594512999
kew-x-bible.txt.clean.txt	1100	1116	34493	0.03235439074594845	8.916325073609526	0.11929887059022615
kew-x-bible.txt.clean.txt	1150	1160	34197	0.03392110419042606	8.937865329526046	0.12200931752005129
kew-x-bible.txt.clean.txt	1200	1207	33947	0.03555542463251539	8.95573438601841	0.12517820574641214
kew-x-bible.txt.clean.txt	1250	1254	33697	0.037213995311155296	8.974136232290999	0.1280746412267113
kew-x-bible.txt.clean.txt	1300	1299	33447	0.03883756390707687	8.99136706717337	0.1306965460608066
kew-x-bible.txt.clean.txt	1350	1342	33230	0.040385194101715316	9.004623596985578	0.1333515715726452
